,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
508,508,The date of birth of Jaime de Marichalar is,The date of birth of the father of Victoria de Marichalar y Borbón is,Jaime de Marichalar,the father of Victoria de Marichalar y Borbón, 7 April 1963,0.0011390909785404801,0.002233890350908041,0.0008286218508146703,0.002825530944392085,0.0026489547453820705,0.0014530336484313011,0.002286694012582302,0.0019230915931984782,0.0023066820576786995,0.002982659265398979,0.0008278445457108319,0.004048473667353392,0.0023405856918543577,0.0017805532552301884,0.001092783990316093,0.004139505326747894,0.001990455901250243,0.0005556956748478115,0.0004214896180201322,0.002124645747244358,0.0022301957942545414,0.00034776245593093336,0.0024000690318644047,0.0011625743936747313,0.0032351084519177675,0.0010370785603299737,0.002778590191155672,0.0006321973633021116,0.0015179329784587026,0.003716647857800126,0.0007224295404739678,0.005142286419868469,0.0028103592339903116,0.003141625551506877,0.0013991253217682242,0.0011430545710027218,0.0068811229430139065,0.002761750714853406,0.0029599806293845177,0.0029814308509230614,0.003125589108094573,0.004369605798274279
509,509,"The place of burial of Sigfried, Count of the Ardennes is",The place of burial of the spouse of Hedwig of Nordgau is,"Sigfried, Count of the Ardennes",the spouse of Hedwig of Nordgau, Trier,5.5529646488139406e-05,8.788175910012797e-05,3.269050648668781e-05,4.935612378176302e-05,3.990124969277531e-05,6.549496174557135e-05,7.78727262513712e-05,0.00013090879656374454,0.00013981721713207662,6.265610863920301e-05,9.282210157834925e-06,0.00013850042887497693,4.679871926782653e-05,3.919345545000397e-05,2.4419370674877428e-05,3.6774101317860186e-05,2.7028281692764722e-05,2.0756000594701618e-05,7.351243402808905e-05,5.287063686409965e-05,2.7285261239740066e-05,1.0717709301388822e-05,8.897930092643946e-05,3.0491873985738494e-05,7.47886297176592e-05,5.175703699933365e-05,3.5258923162473366e-05,3.347777601447888e-05,3.3377280487911776e-05,4.747030834550969e-05,2.7575673811952583e-05,0.00013529692660085857,5.758998668170534e-05,2.22787002712721e-05,5.8866389736067504e-05,1.0002600902225822e-05,0.0007842186605557799,0.00016447759116999805,5.893106208532117e-05,4.2302996007492766e-05,5.911443804507144e-05,2.8192534955451265e-05
510,510,The place of birth of Jack Nelson is,The place of birth of the director of The Fighting Hombre is,Jack Nelson,the director of The Fighting Hombre," Memphis, Tennessee",4.638086102204397e-05,6.31369257462211e-05,2.985290166179766e-06,5.849521039635874e-05,4.459273623069748e-05,6.610012496821582e-05,0.00010715099779190496,0.00017539448163006455,6.378055695677176e-05,7.70607148297131e-05,3.737108954737778e-06,0.00031274440698325634,3.267352803959511e-05,5.707999298465438e-05,1.3794545338896569e-05,1.95192242244957e-05,1.1337402611388825e-05,1.3754725841863547e-05,4.437539973878302e-05,2.7334537662682123e-05,1.9606997739174403e-05,3.5895629935112083e-06,7.352555257966742e-05,1.3475043488142546e-05,0.00010002083581639454,9.188851436192635e-06,3.4895956559921615e-06,3.074590495089069e-05,1.1414301297918428e-05,0.000112920104584191,4.663518484449014e-05,1.414079360984033e-05,1.7054266209015623e-05,6.180081254569814e-05,3.972890044678934e-05,1.1001297025359236e-05,3.560668119462207e-05,0.0003029039944522083,6.325964932329953e-05,4.5007931475993246e-05,9.917593160935212e-06,1.2907577001897153e-05
511,511,The date of birth of Viscount Dalrymple is,"The date of birth of the father of John James Hamilton Dalrymple, 12th Earl of Stair is",Viscount Dalrymple,"the father of John James Hamilton Dalrymple, 12th Earl of Stair", 12 June 1848,0.0035697356797754765,0.005106749013066292,0.00133032095618546,0.004162058234214783,0.0013069427805021405,0.0017993083456531167,0.0021660637576133013,0.002594994381070137,0.003212064504623413,0.003495946293696761,0.0011574906529858708,0.011722841300070286,0.003522838233038783,0.0024010492488741875,0.002063511870801449,0.005703070666640997,0.0035132463090121746,0.00031177239725366235,0.00033921783324331045,0.005229232832789421,0.004733659327030182,0.00036890109186060727,0.01384416501969099,0.0032248166389763355,0.008051811717450619,0.002147726947441697,0.007008960470557213,0.0018896890105679631,0.001962623791769147,0.011241954751312733,0.0006579424371011555,0.012268396094441414,0.01008678786456585,0.003793129464611411,0.004812076222151518,0.0018373470520600677,0.014653652906417847,0.0034444420598447323,0.0038033355958759785,0.002594810677692294,0.006745956838130951,0.007926692254841328
512,512,The place of death of Gabriel Fauré is,The place of death of the composer of L'horizon chimérique is,Gabriel Fauré,the composer of L'horizon chimérique, Paris,0.00014360099157784134,0.0014155390672385693,1.4826862752670422e-05,0.000597778765950352,0.0015998955350369215,0.00032391914282925427,0.0017690382665023208,0.003512103809043765,0.0017250204691663384,0.0012515312992036343,3.1670300813857466e-05,0.0024386022705584764,0.00027833349304273725,0.0004539744695648551,0.00015522878675255924,0.00019017895101569593,0.00020549108739942312,0.00019396776042412966,0.0006354231154546142,0.000523532391525805,0.0004219564434606582,1.6851096006575972e-05,0.001370542449876666,0.0003123589849565178,0.0021496317349374294,0.00033111582160927355,0.00023574814258608967,0.001020556315779686,0.00020199822029098868,0.002779004629701376,0.00018205930246040225,0.00013864875654689968,0.00033909198828041553,0.000711892091203481,0.0008046227740123868,7.597705553052947e-05,0.001205932698212564,0.002349100774154067,0.003228859044611454,0.0005856305360794067,9.807010064832866e-05,0.0003874764952342957
513,513,The country of citizenship of Lordan Zafranović is,The country of citizenship of the director of The Fall of Italy is,Lordan Zafranović,the director of The Fall of Italy, Croatian,1.908315061882604e-05,6.325781214400195e-06,1.9322208117955597e-06,1.4008525113240466e-06,3.995543920609634e-06,9.261133300242363e-07,2.648292138474062e-06,3.7834313388884766e-06,1.9025848814635538e-05,4.282820100343088e-06,2.7060114007326774e-06,9.623537152947392e-06,1.5988704035407864e-05,9.488228442933178e-07,1.1377368309695157e-06,4.6437803575827274e-06,4.079210782492737e-07,1.8914428210337064e-06,1.6646633866912453e-06,1.7575141555425944e-06,1.3386016917138477e-06,4.4279107669353834e-07,2.826857235049829e-05,1.9197991605324205e-06,6.656261120951967e-06,2.1702148842450697e-06,2.976670430143713e-06,2.1013177047279896e-06,2.825228648362099e-06,4.479470590013079e-06,2.4084584993033786e-07,4.760559932037722e-06,7.834680218365975e-06,3.0758876619074726e-06,2.311984417247004e-06,5.3500252761296e-07,3.866565293719759e-06,1.5358049495262094e-05,4.064555923832813e-06,1.0354250434829737e-06,2.5031447421497433e-06,6.55451594866463e-06
514,514,"The date of death of John II of Brienne, Count of Eu is","The date of death of the father of Raoul I of Brienne, Count of Eu is","John II of Brienne, Count of Eu","the father of Raoul I of Brienne, Count of Eu", 11 July 1302,0.00415306631475687,0.0035085869021713734,0.001006082515232265,0.005142821464687586,0.0016804877668619156,0.0023931339383125305,0.0022573864553123713,0.003064157208427787,0.003999561071395874,0.00298652914352715,0.0008234007400460541,0.0141970319673419,0.003453217912465334,0.0014501558616757393,0.0008917928207665682,0.01048886775970459,0.001516062067821622,0.0004157121875323355,0.0005276687443256378,0.0027934638783335686,0.005945879500359297,0.00035476425546221435,0.0038215704262256622,0.0038434849120676517,0.0059483228251338005,0.003320850897580385,0.003205886809155345,0.001500482321716845,0.002648713532835245,0.012289101257920265,0.0009853949304670095,0.00975364912301302,0.009084856137633324,0.008555802516639233,0.0036898679099977016,0.0021404018625617027,0.009161321446299553,0.002861808054149151,0.005169108044356108,0.0022274928633123636,0.0031937737949192524,0.004453952889889479
515,515,The place of birth of Ernest George Batley is,The place of birth of the director of The King's Romance is,Ernest George Batley,the director of The King's Romance, London,0.00020360735652502626,0.0014114060904830694,4.936783079756424e-05,0.0007457989268004894,0.0009185258531942964,0.0009423824376426637,0.002517244778573513,0.0015321391401812434,0.0014372249133884907,0.0017848324496299028,9.899830911308527e-05,0.003994020167738199,0.0009053919347934425,0.000718332885298878,0.0002979834680445492,0.0008419826626777649,0.00044157414231449366,0.000496511987876147,0.0009350833133794367,0.0004881816275883466,0.0005391608574427664,6.548214878421277e-05,0.0018341377144679427,0.000818809843622148,0.005120322108268738,0.0003336670051794499,0.00022243725834414363,0.0008464037091471255,0.00036285058013163507,0.004173018503934145,0.0006452444358728826,7.805525092408061e-05,0.0005811462760902941,0.0010607888689264655,0.0006628946284763515,0.00011572406947379932,0.0005523489671759307,0.002541785826906562,0.0024912769440561533,0.000909472000785172,0.00010270742495777085,0.000245408940827474
516,516,The place of birth of Gustaf Molander is,The place of birth of the director of Swedenhielms is,Gustaf Molander,the director of Swedenhielms, Helsingfors,7.986488412825565e-07,4.446379080036422e-06,2.652677437708917e-07,2.597690127004171e-06,4.613234978023684e-06,2.5372664822498336e-06,1.1473449376353528e-05,2.8887412554468028e-05,5.829732344864169e-06,3.255641058785841e-05,4.4282884914537135e-08,7.171378820203245e-05,2.470151230227202e-06,3.3493390674266266e-06,4.4380402641763794e-07,2.1834098333783913e-06,1.013762357615633e-06,8.823354846754228e-07,1.5610994523740374e-06,1.6587813433943666e-06,3.597784257181047e-07,2.4708905144166238e-08,6.919629413459916e-06,6.968427896936191e-07,1.2717190656985622e-05,2.691787699404813e-07,4.507250821461639e-07,5.557535587286111e-07,3.587984735986538e-07,8.007019459910225e-06,5.328727752385021e-07,9.78286266217765e-07,3.7245345083647408e-06,4.40711346527678e-06,5.206246441957774e-06,4.7370318156936264e-07,3.7504516512854025e-05,0.00017977930838242173,2.921248960774392e-05,5.454845904750982e-06,2.4524567265871156e-07,2.6879181405092822e-06
517,517,Fernando Poe Jr. received the,The director of Ang Padrino received the,Fernando Poe Jr.,the director of Ang Padrino, National Artist of the Philippines,0.0022691795602440834,0.004930263850837946,0.008271461352705956,0.004239976871758699,0.005035580135881901,0.0032055380288511515,0.002750345505774021,0.008573286235332489,0.004118297249078751,0.0028318469412624836,0.004096558317542076,0.00391596183180809,0.0016857547452673316,0.0021742056123912334,0.0025532860308885574,0.005297838244587183,0.004876385442912579,0.0011063851416110992,0.006792116444557905,0.0060088555328547955,0.00308522442355752,0.005654941778630018,0.0056750355288386345,0.015201572328805923,0.004236409906297922,0.0029838101472705603,0.007831241004168987,0.0013568036956712604,0.005013235379010439,0.009636555798351765,0.00544720608741045,0.0020372173748910427,0.005670373328030109,0.0024350325111299753,0.006188971921801567,0.005023835226893425,0.004166294354945421,0.0008120250422507524,0.0018079308792948723,0.0015661969082430005,0.0030684054363518953,0.000601927749812603
518,518,The place of birth of Marian Dora is,The place of birth of the director of Melancholie der Engel is,Marian Dora,the director of Melancholie der Engel, Southern Germany,3.833289156318642e-05,1.4305337572295684e-05,3.849484528473113e-06,1.5488714780076407e-05,4.692395577876596e-06,1.3640163160744123e-05,2.630569360917434e-05,3.149699477944523e-05,1.4896714674250688e-05,2.6368496037321165e-05,1.3905153082305333e-06,0.00016688951291143894,8.833266292640474e-06,1.3930064596934244e-05,3.862728135572979e-06,1.2065808732586447e-05,5.812674771732418e-06,2.893439386753016e-06,1.0636901606631e-05,1.3927146028436255e-05,4.319525032769889e-06,9.813202268560417e-07,1.6984864487312734e-05,4.2482029130042065e-06,2.879987732740119e-05,6.801708423154196e-06,1.552664457449282e-06,4.693584287451813e-06,2.636783619891503e-06,5.5191128922160715e-05,8.40612847241573e-06,6.167153514979873e-06,7.502666903747013e-06,1.0468575965205673e-05,1.4681747416034341e-05,4.517884008237161e-06,3.492504401947372e-05,0.00016993729514069855,2.6614772650646046e-05,1.4314234249468427e-05,7.5517532422963995e-06,1.651276761549525e-06
519,519,The place of death of Herbert Maisch is,The place of death of the director of Nanon is,Herbert Maisch,the director of Nanon, Köln,8.882641850505024e-05,0.00031009400845505297,3.5330049286130816e-05,0.0001095366314984858,7.481681677745655e-05,9.316617797594517e-05,0.00015189425903372467,0.000536106526851654,0.0003124949289485812,0.00020260590827092528,1.8772641851683147e-05,0.00027638633036985993,9.893949754768983e-05,0.00013657622912432998,4.652452116715722e-05,8.323281508637592e-05,5.518085527000949e-05,4.7274003009079024e-05,0.00017465399287175387,0.00010833752457983792,8.908647578209639e-05,2.5286151867476292e-05,0.000311497162329033,6.245941040106118e-05,0.00023436930496245623,4.176756920060143e-05,9.632111323298886e-05,9.203005174640566e-05,4.128938235226087e-05,0.00015245530812535435,4.510263534029946e-05,0.0001689572527538985,8.138950943248346e-05,8.809453720459715e-05,0.00014591848594136536,3.340372131788172e-05,0.0005216618883423507,0.0012404164299368858,0.00025077752070501447,0.00014967774040997028,0.00010162384569412097,9.028241038322449e-05
520,520,The country of citizenship of Marie Louise Gonzaga is,The country of citizenship of the mother of John Sigismund Vasa is,Marie Louise Gonzaga,the mother of John Sigismund Vasa, Polish-Lithuanian Commonwealth,1.9883227651007473e-05,4.559332592179999e-05,9.937364666257054e-06,1.0332079909858294e-05,3.190083589288406e-05,7.302471658476861e-06,3.563828795449808e-05,2.252366357424762e-05,0.000150949097587727,1.763830914569553e-05,1.7491751350462437e-05,4.418964817887172e-05,5.699368557543494e-05,7.935458597785328e-06,1.8363516574027017e-05,1.304406214330811e-05,7.340217507589841e-06,1.3514860256691463e-05,7.192295015556738e-06,2.4983064577099867e-05,1.1114818335045129e-05,5.0487979024183005e-06,0.00012862728908658028,1.0647453564160969e-05,3.9227204979397357e-05,1.0625940376485232e-05,1.8173202988691628e-05,1.3244890396890696e-05,1.5783723938511685e-05,2.4240283892140724e-05,4.836024345422629e-06,1.9748562408494763e-05,6.911622767802328e-05,3.392923099454492e-05,1.2788725143764168e-05,4.80181324746809e-06,1.6008281818358228e-05,2.29080360441003e-05,4.400057514430955e-05,4.8390531446784735e-05,9.974732165574096e-06,4.4566666474565864e-05
521,521,"The place of burial of Francis Russell, 2nd Earl of Bedford is","The place of burial of the father of Margaret Clifford, Countess of Cumberland is","Francis Russell, 2nd Earl of Bedford","the father of Margaret Clifford, Countess of Cumberland", Chenies,2.214711230408284e-06,2.1078731151646934e-06,3.523844327446568e-07,7.081090984684124e-07,5.576339390245266e-07,1.1754709703382105e-06,8.71625161380507e-07,2.048650685537723e-06,2.593035787867848e-06,1.7629579360800562e-06,4.686823160682252e-07,1.900317101899418e-06,6.573068844772934e-07,1.7846599575932487e-06,3.7455976098499377e-07,1.1460292625997681e-06,4.1312375742563745e-07,3.2826650908646116e-07,1.0633298188622575e-06,1.1681601108648465e-06,5.259673230284534e-07,3.032381812317908e-07,2.4277517240989255e-06,9.894223467199481e-07,2.325574087080895e-06,8.795578310127894e-07,8.960349191511341e-07,7.69904715980374e-07,7.88336592449923e-07,1.2584348496602615e-06,4.973318254997139e-07,1.1639426702458877e-06,1.3411786312644836e-06,7.623723377037095e-07,1.0264921002089977e-06,4.0407030610367656e-07,3.1030324407765875e-06,1.0363100955146365e-05,1.7973675312532578e-06,1.844857706601033e-06,1.1489231610539719e-06,7.73050089719618e-07
522,522,The country of Church of Jesus Christ of Latter-day Saints is,The country of the publisher of The Seer is,Church of Jesus Christ of Latter-day Saints,the publisher of The Seer, United States,0.00016310457431245595,4.580517270369455e-05,2.666065120138228e-05,3.159815969411284e-05,1.211508788401261e-05,4.245011223247275e-05,3.722653127624653e-05,8.363595406990498e-05,2.0080431568203494e-05,2.9424543754430488e-05,2.9407745387288742e-05,0.00036997749703004956,3.770762123167515e-05,2.264967406517826e-05,2.8820928491768427e-05,7.01185708749108e-05,1.9815761334029958e-05,2.573516576376278e-05,3.737690713023767e-05,3.381874194019474e-05,9.518565093458164e-06,1.6626401702524163e-05,0.00041441511712037027,8.835889457259327e-05,6.390632188413292e-05,2.6890042136074044e-05,5.724229777115397e-05,2.8208782168803737e-05,5.000933015253395e-05,5.346580292098224e-05,1.397143478243379e-05,2.422263969492633e-05,8.004617848200724e-05,1.3676071830559522e-05,9.103430056711659e-05,1.8323034964851104e-05,0.00012983758642803878,0.00024929034407250583,8.13015503808856e-05,2.4023151127039455e-05,1.4577818546968047e-05,5.217965008341707e-05
523,523,The country of citizenship of Mehmed V is,The country of citizenship of the father of Ömer Hilmi is,Mehmed V,the father of Ömer Hilmi, Ottoman Empire,1.3849147535438533e-06,6.1972068579052575e-06,1.7386075796821387e-06,2.9254983928694855e-06,1.543034045425884e-06,2.9744785479124403e-06,8.076448466454167e-06,3.2060274861578364e-06,1.2230734682816546e-05,4.115079718758352e-06,7.210766739262908e-07,1.1805665963038336e-05,7.769226613163482e-06,1.1006494560206193e-06,5.026722647016868e-06,3.3675369195407256e-06,2.4086275516310707e-06,3.258854576415615e-06,1.2271289051568601e-06,5.618761406367412e-06,5.09187088937324e-07,1.066546019501402e-06,3.717672370839864e-05,1.6008094689823338e-06,2.5699525849631755e-06,1.5593973330396693e-06,6.17824798609945e-06,2.6554532723821467e-06,1.784554910955194e-06,2.3008640255284263e-06,8.943972602537542e-07,3.8292105273285415e-06,2.196797140641138e-06,3.070293132623192e-06,4.529758371063508e-06,6.950251645321259e-07,8.536965765415516e-07,3.455415480857482e-06,8.160922334354836e-06,9.191602657665499e-06,2.954211140604457e-06,6.2660983530804515e-06
524,524,The place of birth of Anna-Clara Tidholm is,The place of birth of the spouse of Thomas Tidholm is,Anna-Clara Tidholm,the spouse of Thomas Tidholm, Stockholm,3.5614892112789676e-05,1.0564855074335355e-05,8.109340114970109e-07,3.4886261346400715e-06,1.6584692275500856e-05,4.556100066110957e-06,1.90025402844185e-05,6.518209374917205e-06,8.667288966535125e-06,6.311736797215417e-05,8.180056170203898e-07,0.0001254833914572373,7.761777851555962e-06,3.911629846697906e-06,2.7633623176370747e-06,6.221351668500574e-06,1.529752239548543e-06,4.651732524507679e-06,4.8940542001219e-06,3.3942246773221996e-06,3.0029164008738007e-06,4.0834638070919027e-07,2.489656071702484e-05,6.399657195288455e-06,1.5967070794431493e-05,7.09448931957013e-06,1.2678048051384394e-06,8.877372238202952e-06,3.657006118373829e-06,1.5340456229751e-05,2.0602938093361445e-06,3.440407908783527e-06,6.1549144447781146e-06,2.4062652300926857e-05,4.328083377913572e-06,1.1416186680435203e-06,1.6013600543374196e-05,5.939354014117271e-05,2.9640748834935948e-05,1.1807576811406761e-05,9.399574310009484e-07,5.3822327572561335e-06
525,525,The place of birth of Crane Wilbur is,The place of birth of the director of Outside the Wall is,Crane Wilbur,the director of Outside the Wall, Athens,3.401217327336781e-05,7.13732442818582e-05,2.0221407339704456e-06,3.169180126860738e-05,2.0515017240541056e-05,2.7501064323587343e-05,2.5007919248309918e-05,4.105480184080079e-05,2.7856649467139505e-05,5.348044214770198e-05,2.0253567072359147e-06,8.171490480890498e-05,7.274273229995742e-05,2.4498687707819045e-05,1.2210164641146548e-05,2.3368756956188008e-05,1.9976705516455695e-05,9.936759852280375e-06,1.667224023549352e-05,3.2593903597444296e-05,1.2416968274919782e-05,1.7615722072150675e-06,8.90888914000243e-05,2.9853268642909825e-05,6.221068179002032e-05,1.5497658750973642e-05,4.135647941438947e-06,7.340576848946512e-05,2.0786783352377824e-05,5.1905750297009945e-05,8.488582352583762e-06,1.1328729669912718e-05,1.9219431123929098e-05,6.70655572321266e-05,1.2826099919038825e-05,7.500467745558126e-06,5.663880983775016e-06,7.292318332474679e-05,2.046544432232622e-05,4.672007344197482e-05,1.2003868505416904e-05,6.34946854916052e-06
526,526,The country of citizenship of Wang Xianzhi is,The country of citizenship of the father of Empress Wang Shen'ai is,Wang Xianzhi,the father of Empress Wang Shen'ai, Eastern Jin dynasty,3.419549784666742e-06,4.475596142583527e-06,2.4858725282683736e-06,1.9584515484893927e-06,1.3220650316725369e-06,1.8258659792991239e-06,3.2398986604675883e-06,4.42491955254809e-06,3.7575020996882813e-06,1.1784559319494292e-06,1.7111177612605388e-06,5.417660577222705e-05,4.8426782086608e-06,1.4975747717471677e-06,1.7949170114661683e-06,1.3722733456233982e-06,2.2789820377511205e-06,1.970704943232704e-06,1.3785277133138152e-06,3.840553290501703e-06,6.25223776751227e-07,9.469351311963692e-07,4.899533905700082e-06,1.385881091664487e-06,2.3766676804370945e-06,1.8249977529194439e-06,1.4357351574290078e-06,8.012635817067348e-07,9.680730954642058e-07,4.534145773504861e-06,5.863023488927865e-07,1.252584979738458e-06,2.366518401686335e-06,1.5662363921364886e-06,1.910651235448313e-06,1.0648117267919588e-06,1.8564232959761284e-05,1.2221921679156367e-05,3.3684116260701558e-06,2.424596686978475e-06,1.1325267905704095e-06,3.455672413110733e-06
527,527,The country of citizenship of Julia Arthur is,The country of citizenship of the spouse of Benjamin Pierce Cheney Jr. is,Julia Arthur,the spouse of Benjamin Pierce Cheney Jr., Canadian,7.245747838169336e-05,7.267159526236355e-05,8.841464295983315e-05,5.666578363161534e-05,3.0396264264709316e-05,3.395618841750547e-05,4.248321783961728e-05,9.090775711229071e-05,0.0001163055349024944,7.293268572539091e-05,7.152680336730555e-05,0.0011354249436408281,0.00010928916890406981,3.7692778278142214e-05,4.313298995839432e-05,6.855747051304206e-05,2.125443825207185e-05,0.00011319784971419722,4.234791413182393e-05,7.321520388359204e-05,1.6240781405940652e-05,2.2998397980700247e-05,0.00022109806013759226,9.66370789683424e-05,5.9803063777508214e-05,3.484976332401857e-05,0.0001544712868053466,4.4437732867663726e-05,6.179600313771516e-05,6.165532249724492e-05,2.8870666938018985e-05,2.818387838487979e-05,7.902793731773272e-05,0.00012478600547183305,2.309942283318378e-05,6.425543688237667e-05,0.00017462218238506466,0.0002460300165694207,0.00010556461347732693,3.458683204371482e-05,1.6852503904374316e-05,0.00014845810073893517
528,528,The place of birth of George Frideric Handel is,The place of birth of the composer of Hallelujah! is,George Frideric Handel,the composer of Hallelujah!, Halle,0.00040786038152873516,0.0019474716391414404,0.0001801924081519246,0.0007302938029170036,0.00104161084163934,0.0007114291656762362,0.001712686032988131,0.004699402954429388,0.002318439306691289,0.0015628370456397533,0.00011290216934867203,0.0016433957498520613,0.0006622523069381714,0.0012280662776902318,0.00035167389432899654,0.0006844443851150572,0.0004921399522572756,0.0003282045654486865,0.0008815955370664597,0.000741122814361006,0.0006397932884283364,0.0004184942808933556,0.001175006153061986,0.0013351462548598647,0.0017437721835449338,0.0004353452823124826,0.000733306456822902,0.0013146623969078064,0.0008306749514304101,0.0007679453119635582,0.0003100069588981569,0.0012955848360434175,0.0005318070179782808,0.0005188685026951134,0.001268989173695445,0.00022621334937866777,0.004462190438061953,0.004592254292219877,0.002399310003966093,0.0010193462949246168,0.0005621223244816065,0.0005008927546441555
529,529,The place of birth of Jerzy Stuhr is,The place of birth of the director of Big Animal is,Jerzy Stuhr,the director of Big Animal, Kraków,0.0001813378039514646,0.00044698818237520754,5.850134039064869e-05,0.0001691069919615984,0.000235341300140135,0.0001405602233717218,0.00022966432152315974,0.0008412434253841639,0.0002975897223223001,0.0003723929403349757,2.5467828891123645e-05,0.0003536183212418109,0.00020992106874473393,0.00019500056805554777,6.118892633821815e-05,0.0001506760745542124,8.017077198019251e-05,0.00011308643297525123,0.00017997364921029657,0.00018889611237682402,0.00012817683455068618,2.6048286599689163e-05,0.00026528819580562413,0.00013530893193092197,0.0004899383056908846,5.612285895040259e-05,0.00014966566232033074,0.00010021294292528182,5.679030800820328e-05,0.00026664414326660335,7.463146903319284e-05,0.00034511712146922946,0.00017771728744264692,0.00019657969824038446,0.00017393945017829537,4.947547131450847e-05,0.0007701310096308589,0.0011236793361604214,0.00036527583142742515,0.0002099983103107661,9.720764501253143e-05,0.00012733352195937186
530,530,The place of death of Yogi Berra is,The place of death of the father of Dale Anthony Berra is,Yogi Berra,the father of Dale Anthony Berra, Montclair,1.1896006981260143e-05,3.688762262754608e-06,5.604815100923588e-07,2.0030267933179857e-06,1.209042579830566e-06,1.8230449541078997e-06,3.4454719752829988e-06,3.045149469471653e-06,3.833910341199953e-06,7.272826678672573e-06,4.042608736654074e-07,1.8092492609866895e-05,3.798756097239675e-06,1.3333764172784868e-06,9.46349189234752e-07,1.7472834770160262e-06,1.3568371741712326e-06,9.355509291708586e-07,1.8091997162628104e-06,1.502973418610054e-06,9.505429829914647e-07,2.8901280302306986e-07,6.603836936847074e-06,6.986032303757383e-07,4.168035047769081e-06,1.9343265194038395e-06,1.5086092162164277e-06,1.402437305841886e-06,9.000656291391351e-07,3.7182819596637273e-06,9.80614800027979e-07,2.0959598714398453e-06,1.8375045556240366e-06,1.8865512174670584e-06,1.6900708033062983e-06,9.823498885452864e-07,7.90614740253659e-06,7.104938504198799e-06,4.732612069346942e-06,1.5905634427326731e-06,7.973586662046728e-07,8.602622756370693e-07
531,531,"The date of death of James Hay, 15th Earl of Erroll is","The date of death of the father of William Hay, 17th Earl of Erroll is","James Hay, 15th Earl of Erroll","the father of William Hay, 17th Earl of Erroll", 3 July 1778,0.002711274428293109,0.0019529954297468066,0.0006870735087431967,0.003240481950342655,0.0009471679222770035,0.0012779346434399486,0.001391261350363493,0.0012874366948381066,0.0013505779206752777,0.0017988055478781462,0.0006154588190838695,0.006129358429461718,0.0012007904006168246,0.0008529258193448186,0.0006607059622183442,0.004438123200088739,0.0011428697034716606,0.0002148528437828645,0.00036244586226530373,0.0011736101005226374,0.002454951172694564,0.00019739028357435018,0.00151809211820364,0.0012902385788038373,0.00356018147431314,0.0015007510082796216,0.002096399199217558,0.0005873350892215967,0.0013680182164534926,0.005070846527814865,0.0006214883760549128,0.0033657317981123924,0.0027675528544932604,0.001944695832207799,0.0018035420216619968,0.0007275553070940077,0.005562027916312218,0.0012692237505689263,0.0023230966180562973,0.0014481011312454939,0.001717513194307685,0.003582051722332835
532,532,The date of birth of Alma Ostra-Oinas is,The date of birth of the spouse of Aleksander Ferdinand Oinas is,Alma Ostra-Oinas,the spouse of Aleksander Ferdinand Oinas, 1886,3.211272996850312e-05,1.4572080544894561e-05,5.814340966026066e-06,2.53196030826075e-05,5.360190243663965e-06,1.4801074939896353e-05,1.0806792488438077e-05,9.651708751334809e-06,7.581091722386191e-06,8.570279533159919e-06,4.693548817158444e-06,5.813108873553574e-05,1.6317517292918637e-05,7.154530976549722e-06,4.994247319700662e-06,1.2805137885152362e-05,9.735861567605752e-06,2.1363400719565107e-06,1.3589610716735478e-06,1.2356809747871011e-05,3.096199634455843e-06,3.7244353734422475e-07,5.158477142686024e-05,3.1509503060078714e-06,2.838857108145021e-05,3.4390845939924475e-06,1.334573062194977e-05,8.334791914421658e-07,3.4473498544684844e-06,5.995832179905847e-05,6.9452639763767365e-06,1.7273880075663328e-05,1.7735077562974766e-05,5.603037789114751e-05,8.732326023164205e-06,4.376882770884549e-06,2.2917005480849184e-05,6.668209243798628e-05,1.7591681171325035e-05,1.2581373994180467e-05,1.1934559552173596e-05,1.3768998542218469e-05
