,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_the,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_a,ans_prob_obs_edit_subject_of,ans_prob_obs_edit_subject_to,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_i,ans_prob_obs_edit_subject_you,ans_prob_obs_edit_subject_it,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_he,ans_prob_obs_edit_subject_with,ans_prob_obs_edit_subject_on,ans_prob_obs_edit_subject_this,ans_prob_obs_edit_subject_n't,ans_prob_obs_edit_subject_we,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_they,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_at,ans_prob_obs_edit_subject_what,ans_prob_obs_edit_subject_his,ans_prob_obs_edit_subject_from,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_by,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_she,ans_prob_obs_edit_subject_my,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_if
559,559,The country of citizenship of Mariah Carey is,The country of citizenship of the performer of Right to Dream is,Mariah Carey,the performer of Right to Dream, America,0.00018270662985742092,0.00032163166906684637,0.0002170619845855981,0.00029939302476122975,0.00026689254445955157,0.00046780050615780056,0.0001876217866083607,8.324378723045811e-05,0.00025171571178361773,0.00021034321980550885,0.00024377519730478525,0.00013407961523626,0.00019641015387605876,0.00015081765013746917,0.00013378227595239878,0.00027311049052514136,0.00042892375495284796,0.0003896928101312369,0.00013616592332255095,0.00012267526471987367,0.00021703963284380734,0.00025352989905513823,0.000111896384623833,0.0002493116189725697,0.00019356602570042014,0.00016958522610366344,0.00013105115795042366,0.0006752506596967578,9.082438191398978e-05,0.00010754058894235641,0.00020420522196218371,0.00021871301578357816,0.00028332247165963054,0.0006398667464964092,0.00022729061311110854,0.0006688246503472328,0.00023826929100323468,0.00026692214305512607,0.0002960230631288141,0.00019494534353725612
560,560,The country of citizenship of Habib Azar is,The country of citizenship of the director of Armless is,Habib Azar,the director of Armless, United States,6.737849616911262e-05,5.064688957645558e-05,5.258313467493281e-05,5.4843691032147035e-05,8.448964217677712e-05,0.00010819838644238189,7.078330963850021e-05,3.538131932145916e-05,0.00011310785339446738,4.086616536369547e-05,3.872726301779039e-05,2.6701196475187317e-05,6.724691047566012e-05,5.223331390880048e-05,6.55521362205036e-05,9.110121754929423e-05,0.00010993421892635524,0.00021713598107453436,7.677976100239903e-05,2.4061040676315315e-05,9.629010310163721e-05,7.001035555731505e-05,1.7653850591159426e-05,8.276860899059102e-05,6.412929360521957e-05,4.824427014682442e-05,6.204383680596948e-05,7.831605762476102e-05,2.9660708605661057e-05,3.2946994906524196e-05,4.064813401782885e-05,3.214424941688776e-05,7.461081986548379e-05,9.486883936915547e-05,0.0001010496707749553,9.225654503097758e-05,0.00014379191270563751,5.2884504839312285e-05,9.431807120563462e-05,6.450931687140837e-05
561,561,The employer of Sheldon Adelson is,The employer of the spouse of Miriam Adelson is,Sheldon Adelson,the spouse of Miriam Adelson, Las Vegas Sands,1.2276022061996628e-05,7.256771823449526e-06,4.462763172341511e-06,1.17281342681963e-05,6.537726221722551e-06,7.601333436468849e-06,1.0168970220547635e-05,2.1662206108885584e-06,2.3114598661777563e-05,2.7490673346619587e-06,2.100109895764035e-06,6.783172011637362e-06,4.310792064643465e-06,1.5399190260723117e-06,5.609579602605663e-06,1.5679444913985208e-05,8.181949851859827e-06,1.0766882041934878e-05,7.610080956510501e-06,2.1363953237596434e-06,5.7667393775773235e-06,3.300454864074709e-06,6.7810583459504414e-06,6.930500148882857e-06,1.2509703083196655e-05,8.362738299183547e-06,3.217372068320401e-05,3.8760890674893744e-06,2.1743473553215154e-05,2.7442763439466944e-06,4.509446171141462e-06,1.0607202966639306e-05,7.774268851790112e-06,5.145159320818493e-06,5.303570105752442e-06,7.389370693999808e-06,5.787039299320895e-06,2.9004664611420594e-05,3.8300117921608035e-06,2.4627115635666996e-05
562,562,The place of birth of Alexandre Ryder is,The place of birth of the director of The Criminal is,Alexandre Ryder,the director of The Criminal, Polish,1.1325001651130151e-05,1.290060390601866e-05,6.398647656169487e-06,9.913444955600426e-06,1.0190712600888219e-05,6.326138645817991e-06,9.154939107247628e-06,1.1304473446216434e-05,1.3141604540578555e-05,7.534839824074879e-06,9.99886560748564e-06,7.477432518498972e-06,2.4055018002400175e-05,1.398044878442306e-05,1.1703517884598114e-05,1.938835521286819e-05,9.485450391366612e-06,8.069520845310763e-06,5.214582870394224e-06,8.175553375622258e-06,3.139886530334479e-06,2.2170712327351794e-05,4.816856744582765e-06,1.2258501556061674e-05,1.3130871593602933e-05,1.9607132344390266e-05,4.9726886572898366e-06,1.0536645277170464e-05,6.264873718464514e-06,1.4254329471441451e-05,1.4749643014511093e-05,4.601768978318432e-06,4.419775450514862e-06,1.5153464119066484e-05,8.32374735182384e-06,1.8444456145516597e-05,1.066977438313188e-05,6.726284937030869e-06,7.64318883739179e-06,1.073501152859535e-05
563,563,The place of birth of Peter Paul Brauer is,The place of birth of the director of The Swedish Nightingale is,Peter Paul Brauer,the director of The Swedish Nightingale, Elberfeld,1.6641413822071627e-05,7.963774260133505e-05,5.080738628748804e-05,4.418888784130104e-05,0.00013073698210064322,6.944994674995542e-05,7.852306589484215e-05,4.6966353693278506e-05,0.00010261698480462655,5.8209716371493414e-05,2.9746044674539007e-05,5.537258766707964e-05,7.785684283589944e-05,5.0438331527402624e-05,8.799073111731559e-05,0.00021161121549084783,0.000155931047629565,0.00013235260848887265,4.407624510349706e-05,4.5667457015952095e-05,1.9934084775741212e-05,7.734997780062258e-05,2.2636317225988023e-05,9.696187044028193e-05,8.154036186169833e-05,9.383010910823941e-05,9.068907820619643e-05,7.303919846890494e-05,8.017184882191941e-05,3.6991335946368054e-05,9.521595347905532e-05,3.5198867408325896e-05,7.065086538204923e-05,0.00027279226924292743,4.744714169646613e-05,8.976400567917153e-05,6.137335731182247e-05,4.200149487587623e-05,7.607763109263033e-05,0.00020995202066842467
564,564,The spouse of Pirjo Honkasalo is,The spouse of the director of Ito – a Diary of an Urban Priest is,Pirjo Honkasalo,the director of Ito – a Diary of an Urban Priest, Pirkko Saisio,4.127026613787166e-07,3.3676862187803636e-08,3.426755768032308e-08,4.872572745284742e-08,1.1677766309503568e-07,9.571812853437223e-08,3.072833578698919e-07,8.668682482948498e-08,4.7433621830350603e-07,2.289975498115382e-07,9.32179347046258e-08,1.1526594079214192e-07,6.223294946039459e-08,3.718028196431078e-08,9.698139535885275e-08,1.2383424063955317e-07,9.824935887081665e-08,1.8894283471126982e-07,7.669553525602169e-08,3.5324589475749235e-08,6.415219218069979e-07,5.164331184914772e-08,8.603999646084048e-08,7.125620982151304e-08,1.5856322477247886e-07,2.891590611397987e-07,2.159337952889473e-07,1.0287109120099558e-07,4.072510080277425e-07,9.309579240834864e-08,5.4211714228813435e-08,7.491550491067756e-08,1.5554813614926388e-07,4.121462282569155e-08,6.46701678874706e-08,6.248225759009074e-08,7.768971954646986e-08,2.8675466978711484e-07,3.643842916289941e-08,8.184034641089966e-07
565,565,The place of birth of Samuel Greig is,The place of birth of the father of Aleksey Greig is,Samuel Greig,the father of Aleksey Greig, Inverkeithing,7.25464487913996e-05,4.656526289181784e-05,5.457799124997109e-05,8.57603590702638e-05,0.0001286380284000188,4.370715396362357e-05,7.729846402071416e-05,6.967890658415854e-05,0.00032439277856610715,6.025580660207197e-05,7.018243195489049e-05,5.5423508456442505e-05,0.00013283507723826915,7.685296441195533e-05,0.00011783852096414194,0.00018081949383486062,0.0003028736973647028,0.00020184731693007052,8.591231016907841e-05,5.811498704133555e-05,2.8030328394379467e-05,9.140610200120136e-05,3.695236591738649e-05,9.812563075684011e-05,6.425597530324012e-05,4.986680141882971e-05,9.15009732125327e-05,5.402393435360864e-05,5.1583920139819384e-05,7.207187445601448e-05,8.746752428123727e-05,2.6505802452447824e-05,7.104022370185703e-05,0.00015816144878044724,6.435865361709148e-05,6.184519588714465e-05,4.746593549498357e-05,4.245456511853263e-05,0.0001549215812701732,0.00010242587450193241
566,566,The country of citizenship of Aarif Sheikh is,The country of citizenship of the director of Let's Dance is,Aarif Sheikh,the director of Let's Dance, Nepal,5.215912551648216e-06,2.516980430300464e-06,1.476074203310418e-06,1.573746317262703e-06,9.717545253806747e-06,4.479066319618141e-06,9.910791050060652e-06,2.698985326787806e-06,9.105012395593803e-06,3.0181565762177343e-06,1.6705789676052518e-06,2.25841608880728e-06,8.214698027586564e-06,5.073740339867072e-06,3.5761704566539265e-06,5.443228019430535e-06,4.068780981469899e-06,1.1445409654697869e-05,8.06709795142524e-06,1.217527938024432e-06,3.5818970900436398e-06,2.559073436714243e-06,2.3343768589256797e-06,4.568681106320582e-06,4.699280452769017e-06,3.0399571642192313e-06,1.011048152577132e-05,6.792972271796316e-06,3.328972070448799e-06,4.1131515899905935e-06,1.2862648191003245e-06,2.837908596120542e-06,2.8518638828245457e-06,3.954404292016989e-06,6.093667707318673e-06,2.0264687918825075e-06,4.9740147005650215e-06,5.242444785835687e-06,6.5300887399644125e-06,4.0959607758850325e-06
567,567,"The date of death of Albert I, Duke of Brunswick-Lüneburg is","The date of death of the father of William I, Duke of Brunswick-Lüneburg is","Albert I, Duke of Brunswick-Lüneburg","the father of William I, Duke of Brunswick-Lüneburg", 15 August 1279,0.0031401338055729866,0.002257704036310315,0.0033295489847660065,0.0016810981323942542,0.00735928351059556,0.0024961624294519424,0.004349196795374155,0.0044341906905174255,0.004309867974370718,0.0026532181072980165,0.003185646841302514,0.004139299504458904,0.004566826857626438,0.0035160474944859743,0.0034668860025703907,0.004160729702562094,0.010558221489191055,0.006243763491511345,0.00478884344920516,0.003542692167684436,0.001310611260123551,0.003267980180680752,0.0006461106822825968,0.0036092991940677166,0.005802785977721214,0.0011960488045588136,0.004873665049672127,0.0030192837584763765,0.008997298777103424,0.007294213864952326,0.0013513043522834778,0.0013149688020348549,0.003690136829391122,0.0010603773407638073,0.004729920998215675,0.0028809073846787214,0.0019071769202128053,0.005585492588579655,0.0011964808218181133,0.0025577875785529613
568,568,The date of death of Muhammad bin Musafir is,The date of death of the father of Marzuban ibn Muhammad is,Muhammad bin Musafir,the father of Marzuban ibn Muhammad, 953,0.0021643659565597773,0.00105231290217489,0.0017763697542250156,0.001154218683950603,0.00384821486659348,0.0011543107684701681,0.001360386493615806,0.003140239743515849,0.002479410730302334,0.0016045464435592294,0.002417486859485507,0.002413953887298703,0.0017006039852276444,0.0013274672674015164,0.0014211329398676753,0.002146801445633173,0.005398281384259462,0.002598934108391404,0.0021830848418176174,0.0022206304129213095,0.0010750797810032964,0.0022571859881281853,0.0003572472487576306,0.0024649412371218204,0.004830260761082172,0.00028240797109901905,0.0032957708463072777,0.001369335688650608,0.004302502144128084,0.0038782083429396152,0.0006511068786494434,0.0005292237619869411,0.0020589353516697884,0.0005802302621304989,0.002948915818706155,0.0023446723353117704,0.001043695374391973,0.0026460683438926935,0.0006513669504784048,0.0015253224410116673
569,569,The spouse of Charles Winkler is,The spouse of the director of The Net 2.0 is,Charles Winkler,the director of The Net 2.0, Sandra Nelson,2.2140072815091116e-06,2.0405917894095182e-05,1.8564955098554492e-05,2.4915309040807188e-05,5.6669854529900476e-05,2.5429015295230784e-05,4.2035091610159725e-05,1.554859227326233e-05,8.844998228596523e-05,2.8945429221494123e-05,1.1521015949256252e-05,5.277248055790551e-05,1.7648913853918202e-05,6.774172561563319e-06,1.137901381298434e-05,1.628136851650197e-05,1.3449229300022125e-05,3.0191064070095308e-05,2.7976651836070232e-05,1.071946280717384e-05,2.018782834056765e-05,1.7417218259652145e-05,8.064288522291463e-06,1.7908469089888968e-05,2.9217397241154686e-05,1.5219077795336489e-05,6.591821875190362e-05,1.9188659280189313e-05,4.639481267076917e-05,1.5698922652518377e-05,2.7217362003284506e-05,6.6386892285663635e-06,3.67194224963896e-05,3.352751809870824e-05,2.9023405659245327e-05,4.069508577231318e-05,1.3686712009075563e-05,4.0524078940507025e-05,3.814810952462722e-06,3.547689993865788e-05
570,570,The place of birth of Fridrikh Ermler is,The place of birth of the director of The Great Citizen is,Fridrikh Ermler,the director of The Great Citizen, Rēzekne,7.656622619833797e-05,0.00014913831546436995,0.00012231462460476905,0.00012502018944360316,0.0002296685124747455,0.00011286550579825416,0.0001985778217203915,0.00014449734590016305,0.00020931416656821966,0.00010884992661885917,8.705561049282551e-05,0.00011470839672256261,0.0003452686360105872,0.00012165436783106998,0.00017355986346956342,0.0004880620399489999,0.0002968469634652138,0.0002723204088397324,0.00012387633614707738,9.227700502378866e-05,4.21306503994856e-05,0.00011996950343018398,4.8763562517706305e-05,0.00013869785470888019,0.00015265117690432817,0.00014416190970223397,0.0002433370245853439,0.00010074633610202,0.00020916042558383197,0.0001340377057204023,0.0001867471873993054,6.465765909524634e-05,0.00017979976837523282,0.0003162623615935445,0.00011993044608971104,0.00017416561604477465,0.00011645249469438568,6.120151374489069e-05,0.00018148346862290055,0.00016283987497445196
571,571,"The country of citizenship of Henry de Percy, 1st Baron Percy is",The country of citizenship of the spouse of Eleanor FitzAlan is,"Henry de Percy, 1st Baron Percy",the spouse of Eleanor FitzAlan, English,0.00045162238529883325,5.7350360293639824e-05,3.453351018833928e-05,3.0945779144531116e-05,8.850804442772642e-05,5.9107311244588345e-05,5.622557728202082e-05,6.11999275861308e-05,0.0001038932241499424,3.410208228160627e-05,5.4824351536808535e-05,2.8857366487500258e-05,5.468225572258234e-05,4.961898230249062e-05,5.309856715030037e-05,0.0001426689705112949,0.00024242335348390043,0.00018802395788952708,0.00010994372860295698,1.767091453075409e-05,0.00012872196384705603,9.204009256791323e-05,2.2211259420146234e-05,8.757974865147844e-05,7.085533434292302e-05,4.575057027977891e-05,4.095732583664358e-05,6.869762728456408e-05,2.795972795865964e-05,4.284825990907848e-05,3.26702902384568e-05,2.5911140255630016e-05,6.772147025913e-05,5.780098945251666e-05,0.0001210440750583075,6.502477481262758e-05,5.679665264324285e-05,4.717340925708413e-05,7.825422653695568e-05,7.290864596143365e-05
572,572,"The place of birth of Michael de la Pole, 2nd Earl of Suffolk is",The place of birth of the spouse of Katherine de Stafford is,"Michael de la Pole, 2nd Earl of Suffolk",the spouse of Katherine de Stafford, English,7.406010263366625e-05,3.9904844015836716e-05,2.981978832394816e-05,2.8016085707349703e-05,9.121198672801256e-05,3.7140405765967444e-05,5.727171082980931e-05,5.91977295698598e-05,7.6904303568881e-05,3.4148873965023085e-05,5.81168569624424e-05,2.7473639420350082e-05,0.00010305763134965673,5.4717089369660243e-05,5.9829468227690086e-05,8.463736594421789e-05,7.814387208782136e-05,0.00011706593068083748,4.371827162685804e-05,3.636932888184674e-05,5.3021114581497386e-05,7.689995982218534e-05,2.0108816897845827e-05,8.317056199302897e-05,5.6294298701686785e-05,5.063377830083482e-05,2.7778894946095534e-05,5.3060830396134406e-05,2.3086355213308707e-05,4.6617653424618766e-05,5.7942495914176106e-05,1.59881074068835e-05,4.5342349039856344e-05,8.28373376862146e-05,4.821896072826348e-05,4.8469824832864106e-05,4.2297768231946975e-05,3.31419832946267e-05,4.4434731535147876e-05,7.443744107149541e-05
573,573,The country of citizenship of Samuel of Bulgaria is,The country of citizenship of the spouse of  Agatha is,Samuel of Bulgaria,the spouse of  Agatha, First Bulgarian Empire,4.534953404800035e-06,1.423135745426407e-05,1.1455206731625367e-05,1.179434093501186e-05,1.7836724509834312e-05,2.4256672986666672e-05,1.846041777753271e-05,1.357871042273473e-05,3.7496898585231975e-05,2.1781230316264555e-05,1.5618470570188947e-05,1.4136803656583652e-05,9.699871043267194e-06,1.012461416394217e-05,1.33809371618554e-05,1.572769360791426e-05,2.605012195999734e-05,2.745278470683843e-05,1.9085846361122094e-05,1.3450778169499245e-05,2.1839347027707845e-05,9.233144737663679e-06,8.46061811898835e-06,1.882694778032601e-05,2.1192083295318298e-05,1.9512373910401948e-05,1.5222906768030953e-05,2.166266494896263e-05,1.1224371519347187e-05,1.583771336299833e-05,1.4063532944419421e-05,1.2243400306033436e-05,2.515929918445181e-05,1.9040797269553877e-05,1.2322911061346531e-05,1.954043545993045e-05,1.5525289200013503e-05,1.8652266589924693e-05,3.652917075669393e-05,1.4274010936787818e-05
574,574,The place of birth of Prince Henry of the Netherlands is,The place of birth of the spouse of Princess Amalia of Saxe-Weimar-Eisenach is,Prince Henry of the Netherlands,the spouse of Princess Amalia of Saxe-Weimar-Eisenach, Soestdijk Palace,1.4307584024209064e-05,1.3300047612574417e-05,1.0042167559731752e-05,1.9835924831568263e-05,2.3854432583902963e-05,9.842107829172164e-06,1.7917536752065644e-05,1.5792033082107082e-05,3.0670380510855466e-05,9.687395504442975e-06,1.3854275493940804e-05,1.7720021787681617e-05,3.3657757740002126e-05,1.707746741885785e-05,2.2546777472598478e-05,3.53724135493394e-05,5.976644388283603e-05,3.6940873542334884e-05,1.407975832989905e-05,1.2450253052520566e-05,6.814569587731967e-06,1.8301838281331584e-05,5.121824870002456e-06,2.6625522878021002e-05,1.7525024304632097e-05,1.0739145182014909e-05,2.0463174223550595e-05,1.4106703929428477e-05,1.4893424122419674e-05,1.0151451533602085e-05,2.0767391106346622e-05,3.72308500118379e-06,1.2179998520878144e-05,4.2683070205384865e-05,8.042503395699896e-06,1.8080967493006028e-05,7.433257451339159e-06,1.0522240700083785e-05,1.12130410343525e-05,2.9423779778881e-05
575,575,The country of citizenship of Ian Balding is,The country of citizenship of the father of Andrew Balding is,Ian Balding,the father of Andrew Balding, US,4.6329823817359284e-05,4.721845834865235e-05,4.687202090281062e-05,3.9459460822399706e-05,6.185020902194083e-05,5.1397735660430044e-05,3.097091394010931e-05,3.3162603358505294e-05,6.46931366645731e-05,3.553212809492834e-05,4.52290587418247e-05,3.0179509849403985e-05,4.87227262055967e-05,4.1788152884691954e-05,4.9259255320066586e-05,0.00011677038855850697,8.626117778476328e-05,7.638909301022068e-05,5.517915997188538e-05,2.8813166863983497e-05,4.244211595505476e-05,5.400157897383906e-05,2.530294113967102e-05,4.629177419701591e-05,4.42428863607347e-05,4.0452337998431176e-05,7.12001055944711e-05,7.46928490116261e-05,4.7254863602574915e-05,4.347413778305054e-05,3.774568176595494e-05,3.944761192542501e-05,5.4782722145318985e-05,6.279879744397476e-05,9.237953781848773e-05,8.53501696838066e-05,9.648706327425316e-05,4.0988976252265275e-05,3.9195772842504084e-05,0.00013325917825568467
576,576,The cause of death of James Whale is,The cause of death of the director of Port of Seven Seas is,James Whale,the director of Port of Seven Seas, drowning,0.000319022627081722,0.0009713305626064539,0.0005452681216411293,0.0002501239941921085,0.0015094549162313342,0.0008107387111522257,0.0022271713241934776,0.0007274496601894498,0.001054092776030302,0.0005077967653051019,0.0010312148369848728,0.0005554096424020827,0.0013907351531088352,0.0031235397327691317,0.0006293028709478676,0.002413776470348239,0.0018975184066221118,0.004026010166853666,0.0007972288876771927,0.0018621274502947927,0.00013119452341925353,0.0006454101530835032,0.0005194260156713426,0.00047929584980010986,0.0016764116007834673,0.0014343784423545003,0.000546195893548429,0.0031236407812684774,0.0013059424236416817,0.0006070165545679629,0.0003543019120115787,0.00020790015696547925,0.0005792596493847668,0.0016862467164173722,0.00037892156979069114,0.0007895976887084544,0.00048511289060115814,0.0008793816086836159,0.00015240862558130175,0.0008416157215833664
577,577,The father of Miley Cyrus is,The father of the composer of I Miss You is,Miley Cyrus,the composer of I Miss You, Billy Ray Cyrus,3.0269407034211326e-06,6.066791229386581e-06,4.375244770926656e-06,4.26255292040878e-06,7.3021337811951526e-06,5.432150373962941e-06,6.217966983967926e-06,1.5235655155265704e-06,5.727605639549438e-06,4.311752036301186e-06,8.524158147338312e-06,9.025729923450854e-06,3.2205632578552468e-06,2.5715510219015414e-06,1.9318010799906915e-06,1.1581890248635318e-05,4.905803052679403e-06,6.617149210796924e-06,4.029363935842412e-06,5.208903985476354e-06,1.6767053239163943e-05,3.476525535006658e-06,7.26338612366817e-06,4.603497018251801e-06,6.684761046926724e-06,1.5256210645020474e-05,7.98855398898013e-06,1.0700145139708184e-05,8.191232154786121e-06,1.875004045359674e-06,4.710228949988959e-06,7.458695108653046e-06,4.7723947318445425e-06,6.21141816736781e-06,3.096248519796063e-06,8.559984962630551e-06,5.944281383563066e-06,6.862291684228694e-06,4.807016466656933e-06,2.77063918474596e-05
578,578,Andrew Disney was educated at,The director of Balls Out was educated at,Andrew Disney,the director of Balls Out, Tisch,0.0007866429514251649,0.001620072522200644,0.001511376234702766,0.001214841497130692,0.0018914780812337995,0.0015372781781479716,0.002204636111855507,0.0018741212552413344,0.002411090536043048,0.001966755138710141,0.0015987689839676023,0.0012933433754369617,0.002022491069510579,0.0018567857332527637,0.0020993209909647703,0.0020117079839110374,0.0018877651309594512,0.0020044792909175158,0.0020953312050551176,0.0019198980880901217,0.002133623929694295,0.0014938944950699806,0.002152099972590804,0.0015149392420426011,0.0015337038785219193,0.002588921459391713,0.002174786990508437,0.0013545864494517446,0.002469531027600169,0.002059727907180786,0.0013840453466400504,0.0021066043991595507,0.0014863474061712623,0.0014098152751103044,0.0016062017530202866,0.00203587394207716,0.0015118848532438278,0.0018877091351896524,0.002314276061952114,0.001469290116801858
579,579,The place of birth of Daniel Barber is,The place of birth of the director of The Keeping Room is,Daniel Barber,the director of The Keeping Room, British,7.728414493612945e-05,0.00012363228597678244,6.372452480718493e-05,6.600113556487486e-05,9.424523886991665e-05,0.00011841137893497944,7.748796633677557e-05,6.249365833355114e-05,0.00014665430353488773,7.09599262336269e-05,6.990929978201166e-05,3.6465993616729975e-05,0.00032632172224111855,7.95251180534251e-05,6.85359409544617e-05,9.498713188804686e-05,5.313331712386571e-05,0.00011850219016196206,0.00012613943545147777,7.276824908331037e-05,2.9167364118620753e-05,0.00012960087042301893,3.988892785855569e-05,9.500375745119527e-05,7.483963418053463e-05,0.00013245930313132703,5.60672051506117e-05,8.489536412525922e-05,5.513314317795448e-05,0.00013062289508525282,0.00011112343781860545,3.976244624936953e-05,6.61609519738704e-05,0.00017907019355334342,4.1552968468749896e-05,0.00013436861627269536,0.00010485656093806028,6.1010308854747564e-05,0.00010248279431834817,0.00010604043200146407
580,580,The place of birth of Kany García is,The place of birth of the performer of Yo No Tengo Nah is,Kany García,the performer of Yo No Tengo Nah," Toa Baja, Puerto Rico",1.0686527275538538e-05,2.6369640181655996e-05,2.317270809726324e-05,3.333120184834115e-05,8.51275835884735e-05,2.757404581643641e-05,6.071419920772314e-05,0.00027767737628892064,9.096744179259986e-05,4.110066220164299e-05,4.0394847019342706e-05,3.406507312320173e-05,7.57517627789639e-05,2.6786663511302322e-05,6.661702354904264e-05,9.959818271454424e-05,9.617931209504604e-05,0.0001229839981533587,5.8811598137253895e-05,3.458270293776877e-05,1.0047360774478875e-05,4.674337833421305e-05,2.4558245058869943e-05,7.211633783299476e-05,3.870866203214973e-05,2.0137189494562335e-05,3.579345502657816e-05,2.994131136802025e-05,3.5186632885597646e-05,2.6647350750863552e-05,5.46077499166131e-05,3.361343260621652e-05,3.89469823858235e-05,0.00011622149031609297,1.4051685866434127e-05,5.639521623379551e-05,2.331945870537311e-05,2.8477079467847943e-05,6.88140353304334e-05,8.416752825723961e-05
581,581,The country of citizenship of Heo Hwang-ok is,The country of citizenship of the mother of Geodeung of Gaya is,Heo Hwang-ok,the mother of Geodeung of Gaya, India,8.23434820631519e-05,0.001620864262804389,0.0003978668537456542,0.0002501557464711368,0.0028657771181315184,0.001136987004429102,0.0007694373489357531,0.0006928715738467872,0.0014060207176953554,0.0015050610527396202,0.0001735639089019969,0.00031139570637606084,0.003658737288787961,0.0010848385281860828,0.0005163908354006708,0.0010430278489366174,0.0003826777683570981,0.007024286314845085,0.0008996829856187105,0.0003993920108769089,0.0003516146680340171,0.0003960076719522476,0.0010758867720142007,0.0008619081345386803,0.00045345452963374555,0.0007631884654983878,0.0008103680447675288,0.0018604617798700929,0.0006596951861865819,0.0012032495578750968,0.0004397376615088433,0.0005722398636862636,0.0005892947083339095,0.0013871211558580399,0.00034434787812642753,0.0006831432692706585,0.0006966489017941058,0.0010230913758277893,0.001006291015073657,0.0009902811143547297
582,582,The cause of death of Tim Buckley is,The cause of death of the performer of Song to the Siren is,Tim Buckley,the performer of Song to the Siren, overdose,1.8436661548548727e-06,2.2191657990333624e-05,2.460811083437875e-05,5.705799139832379e-06,0.0001046101824613288,4.2695894080679864e-05,2.5582827220205218e-05,2.513601975806523e-05,4.583110785461031e-05,3.6515390092972666e-05,7.544230902567506e-05,3.3623484341660514e-05,3.3434596844017506e-05,0.000100602293969132,3.872213346767239e-05,5.7421384553890675e-05,3.469369403319433e-05,0.00011824634566437453,3.7341309507610276e-05,0.00012241577496752143,3.963032941101119e-05,2.726935963437427e-05,2.7521409720066004e-05,2.9537359296227805e-05,5.1057701057288796e-05,7.690898200962692e-05,2.636445606185589e-05,7.063845259835944e-05,8.415458069066517e-06,1.6694939404260367e-05,3.600832133088261e-05,1.099747260013828e-05,2.3444996259058826e-05,8.794731547823176e-05,3.2118039143824717e-06,6.530358950840309e-05,1.07819241748075e-05,2.5432125767110847e-05,9.22506569622783e-06,2.376204611209687e-05
583,583,The spouse of Bjarne Henning-Jensen is,The spouse of the director of Where Mountains Float is,Bjarne Henning-Jensen,the director of Where Mountains Float, Astrid Henning-Jensen,3.1001618481241167e-05,0.0001192828785860911,0.00011385831021470949,0.00016308862541336566,0.00014100968837738037,0.00015052608796395361,0.0002240444446215406,9.074360423255712e-05,0.00023640856670681387,0.00014254465349949896,0.00015503981558140367,9.610832057660446e-05,0.00020804470113944262,6.583992944797501e-05,0.00010812318214448169,0.00013076537288725376,0.0001374965358991176,0.0001795510179363191,8.785611134953797e-05,8.998707926366478e-05,0.00020827919070143253,0.00013217613741289824,0.00013374126865528524,0.0001864404184743762,0.0002467861049808562,0.0002668836386874318,0.00021246768301352859,0.00015801333938725293,0.00023529444297309965,0.00012130644608987495,6.11145151196979e-05,0.00012646024697460234,0.00018730135343503207,8.301758498419076e-05,0.00013071391731500626,0.0002012383920373395,9.316709474660456e-05,0.00016259973926935345,0.00014231361274141818,0.00032840578933246434
584,584,The place of birth of Hardi Volmer is,The place of birth of the director of All My Lenins is,Hardi Volmer,the director of All My Lenins, Pärnu,0.0001567722501931712,0.00023956682707648724,0.00012695291661657393,0.0001435611047782004,0.0002938225516118109,0.0001208282628795132,0.00021675102470908314,0.0002191104576922953,0.0002746504032984376,0.00011866448767250404,0.00011049908061977476,0.00010974758333759382,0.0003023563476745039,0.00018577283481135964,0.0002669196983333677,0.0003698015061672777,0.00037244995473884046,0.0002869983727578074,0.00017204644973389804,0.00011762975191231817,5.6481356295989826e-05,0.000177844543941319,8.314907609019428e-05,0.00021918414859101176,0.00021286557603161782,0.0002437140210531652,0.00026200214051641524,0.00018401461420580745,0.00017918107914738357,0.00022058258764445782,0.0003803568833973259,8.991059439722449e-05,0.00020035072520840913,0.00045421882532536983,8.268565579783171e-05,0.00019470087136141956,0.00022552729933522642,0.00010506456601433456,0.0001801330945454538,0.00025948125403374434
