,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_just,ans_prob_obs_edit_subject_up,ans_prob_obs_edit_subject_out,ans_prob_obs_edit_subject_how,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_here,ans_prob_obs_edit_subject_then,ans_prob_obs_edit_subject_more,ans_prob_obs_edit_subject_well,ans_prob_obs_edit_subject_also,ans_prob_obs_edit_subject_very,ans_prob_obs_edit_subject_back,ans_prob_obs_edit_subject_there,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_really,ans_prob_obs_edit_subject_why,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_down,ans_prob_obs_edit_subject_on,ans_prob_obs_edit_subject_too,ans_prob_obs_edit_subject_still,ans_prob_obs_edit_subject_never,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_all,ans_prob_obs_edit_subject_most,ans_prob_obs_edit_subject_over,ans_prob_obs_edit_subject_again,ans_prob_obs_edit_subject_always,ans_prob_obs_edit_subject_off,ans_prob_obs_edit_subject_about,ans_prob_obs_edit_subject_today,ans_prob_obs_edit_subject_ever,ans_prob_obs_edit_subject_maybe,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_away
501,501,The place of death of Nanni Loy is,The place of death of the director of Scugnizzi is,Nanni Loy,the director of Scugnizzi, Rome,2.2447038645623252e-05,5.9359932492952794e-05,7.632309279870242e-05,3.411096258787438e-05,3.021663724211976e-05,2.1525729607674293e-05,5.9683537983801216e-05,1.3301933904585894e-05,0.00022519342019222677,9.041298471856862e-05,2.6210842406726442e-05,1.6517326002940536e-05,4.1325594793306664e-05,4.869125041295774e-05,1.343104122497607e-05,2.123310878232587e-05,3.880068470607512e-05,0.00013734246022067964,2.097088872687891e-05,0.00015560167958028615,2.5193672627210617e-05,3.096229556831531e-05,2.3356054953183047e-05,9.892828529700637e-06,9.543758096697275e-06,5.260207399260253e-05,9.406406752532348e-05,3.0541363230440766e-05,6.48210261715576e-05,8.799014904070646e-05,2.7211668566451408e-05,5.606181002804078e-05,8.417615026701242e-05,1.2310985766816884e-05,3.3618052839301527e-05,1.0458395991008729e-05,0.00015946727944537997,3.719626693055034e-05,9.373413377034012e-06,1.1310646186757367e-05,4.441776036401279e-05,2.5135714167845435e-05
502,502,The employer of Jiang Ping is,The employer of the director of All for Love is,Jiang Ping,the director of All for Love, China University of Political Science and Law,0.00693692360073328,5.734258593292907e-05,3.0060557037359104e-05,2.0913339540129527e-05,3.6091711081098765e-05,2.01153179659741e-05,7.267882028827444e-05,1.8003338482230902e-05,5.07308759551961e-05,3.694720726343803e-05,3.8296635466394946e-05,2.7594393031904474e-05,3.8714613765478134e-05,3.382987415534444e-05,1.9388171494938433e-05,4.2195308196824044e-05,6.795553781557828e-05,0.00012904366303700954,3.883547105942853e-05,8.195722330128774e-05,1.9188404621672817e-05,4.129372609895654e-05,6.602786743314937e-05,2.8618982469197363e-05,6.616357859456912e-05,6.230112921912223e-05,7.189917232608423e-05,2.9120235922164284e-05,7.534382166340947e-05,5.363538002711721e-05,3.622746226028539e-05,0.00039556692354381084,9.79266915237531e-05,2.1353143893065862e-05,4.151474786340259e-05,1.9050310584134422e-05,6.983874482102692e-05,4.6276883949758485e-05,0.00011178462591487914,3.473386095720343e-05,2.4588031010353006e-05,1.1603016901062801e-05
503,503,The place of death of Joseph Desha is,The place of death of the father of Isaac Bledsoe Desha is,Joseph Desha,the father of Isaac Bledsoe Desha," Georgetown, Kentucky",2.9816924325132277e-06,1.2454960369723267e-06,1.8596897177758365e-07,2.7055756390836905e-07,3.304756717170676e-07,7.024663091215189e-07,7.320062991311715e-07,5.528895030693093e-07,1.6124990906973835e-06,4.343504542703158e-07,4.892973493042518e-07,6.628956725762691e-07,2.0945887513335038e-07,8.258423918050539e-07,5.299123131408123e-07,4.4761659978576063e-07,3.297250259493012e-07,1.116281623581017e-06,7.121294629541808e-07,6.115065502854122e-07,8.564427389501361e-07,7.896845204413694e-07,3.460743300820468e-07,2.2427926182899682e-07,2.2962289847328066e-07,9.038118378157378e-07,7.46274963603355e-07,6.031846737641899e-07,3.4226795264657994e-07,1.2158971003373154e-06,7.029964308458148e-07,3.917278945664293e-07,1.1598543778745807e-06,3.5939333997703216e-07,6.155652272354928e-07,5.613850362351513e-07,1.070197754415858e-06,3.927983982521255e-07,6.977033990551718e-07,4.357564478141285e-07,5.682613846147433e-07,1.6803713833724032e-06
504,504,The place of birth of Alex Chandon is,The place of birth of the director of Pervirella is,Alex Chandon,the director of Pervirella, North London,0.0002310206909896806,9.196741302730516e-05,2.4556138669140637e-05,2.929681977548171e-05,4.701549914898351e-05,8.53979290695861e-05,6.697633943986148e-05,9.191573917632923e-05,0.000168299040524289,6.418005068553612e-05,4.386323780636303e-05,0.00011900630488526076,5.830731970490888e-05,7.147300493670627e-05,4.568841904983856e-05,7.991460734046996e-05,4.192690539639443e-05,7.860120240366086e-05,7.120725058484823e-05,0.00010085549729410559,0.00010259733244311064,8.128019544528797e-05,6.050624142517336e-05,1.0766865671030246e-05,3.0739582143723965e-05,3.13401069433894e-05,8.823006646707654e-05,2.6231316951452754e-05,3.05476896755863e-05,0.00011331994755892083,4.193195854895748e-05,3.432846278883517e-05,8.211837848648429e-05,3.574746733647771e-05,1.4720892067998648e-05,5.074849468655884e-05,7.815634307917207e-05,7.808757072780281e-05,3.8255493564065546e-05,3.5351040423847735e-05,6.558212771778926e-05,0.0001666335592744872
505,505,The place of birth of Georges Franju is,The place of birth of the director of Head Against the Wall is,Georges Franju,the director of Head Against the Wall, Fougères,5.2618877816712484e-05,0.00013739724818151444,4.842407724936493e-05,5.6784163461998105e-05,9.010003122966737e-05,0.00013710229541175067,0.00012622965732589364,8.481277473038062e-05,0.0002484429569449276,0.00013111901353113353,8.053264173213392e-05,0.00012212594447191805,8.502369018970057e-05,0.00017483181727584451,7.396248838631436e-05,0.00012681266525760293,6.0819671489298344e-05,0.00015858483675401658,9.654358291300014e-05,0.00018853576330002397,7.232499774545431e-05,0.00014445569831877947,0.00010119536455022171,3.692591781145893e-05,3.66472959285602e-05,9.809114271774888e-05,0.00019761055591516197,7.684077718295157e-05,5.6318764109164476e-05,6.91450186423026e-05,0.00012325243733357638,0.00016109610442072153,0.0001526990090496838,5.766837784904055e-05,6.747717998223379e-05,5.18910565006081e-05,0.00017196718545164913,0.00021407428721431643,0.00011905514111276716,7.377639121841639e-05,0.00022781823645345867,5.6023854995146394e-05
506,506,The place of birth of John A. McDougald is,The place of birth of the spouse of Maude Smith is,John A. McDougald,the spouse of Maude Smith," Toronto, Ontario",3.745081994566135e-05,1.3723803931497969e-05,5.111127393320203e-06,7.4388435677974485e-06,5.976475222269073e-06,1.636821252759546e-05,1.575367605255451e-05,2.2165328118717298e-05,5.294521542964503e-05,1.799360688892193e-05,1.2183892977191135e-05,2.4530925657018088e-05,4.931991497869603e-06,1.4171201655699406e-05,1.0533454769756645e-05,1.723324749036692e-05,8.237452675530221e-06,2.0862491510342807e-05,1.07132345874561e-05,2.3483167751692235e-05,2.00513477466302e-05,2.7080963263870217e-05,1.3427469639282208e-05,4.5730139390798286e-06,6.3427601162402425e-06,1.6189884263440035e-05,2.42879286815878e-05,1.613602216821164e-05,8.11819700174965e-06,1.608417551324237e-05,1.0264910997648258e-05,7.986197488207836e-06,2.5046965674846433e-05,7.769077456032392e-06,7.668667421967257e-06,1.1358362826285884e-05,1.1521392480062786e-05,2.4962155293906108e-05,7.4871795732178725e-06,8.30820317787584e-06,8.328573130711447e-06,1.6244204743998125e-05
507,507,The place of death of Marie Friederike of Hesse-Kassel is,The place of death of the mother of Princess Luise of Anhalt-Bernburg is,Marie Friederike of Hesse-Kassel,the mother of Princess Luise of Anhalt-Bernburg, Hanau,3.809338159044273e-05,7.863392966100946e-05,7.148739769036183e-06,3.014947651536204e-05,1.4761250895389821e-05,1.6313222658936866e-05,6.84724363964051e-05,1.439560583094135e-05,5.4929427278693765e-05,9.710181620903313e-05,9.685786608315539e-06,1.0961164662148803e-05,6.461190787376836e-05,8.421247912338004e-05,3.7092702314112103e-06,2.4584494894952513e-05,2.7916659746551886e-05,0.00014510765322484076,7.71755730966106e-05,0.00011542155698407441,1.1992859981546644e-05,1.4539970834448468e-05,1.1427586287027225e-05,9.08403490029741e-06,2.4219720216933638e-05,0.00010941475920844823,3.9816357457311824e-05,5.157679333933629e-05,3.832916627288796e-05,7.034442387521267e-05,4.005301889264956e-05,3.2531483157072216e-05,8.650896779727191e-05,2.1377358280005865e-05,7.356430432992056e-05,1.0090710020449478e-05,9.694036998553202e-05,2.1067466150270775e-05,5.030451211496256e-05,2.626580317155458e-05,1.9585027985158376e-05,1.4755430129298475e-05
508,508,The date of birth of Jaime de Marichalar is,The date of birth of the father of Victoria de Marichalar y Borbón is,Jaime de Marichalar,the father of Victoria de Marichalar y Borbón, 7 April 1963,0.0011390909785404801,0.002233890350908041,0.0023802367504686117,0.0019990773871541023,0.004611901007592678,0.005174596793949604,0.0029210185166448355,0.0038391142152249813,0.004110078327357769,0.003443198511376977,0.0017579173436388373,0.0022871443070471287,0.0023312768898904324,0.0029760904144495726,0.0024037992116063833,0.0036774028558284044,0.0020185373723506927,0.0024000690318644047,0.001603573327884078,0.0023363500367850065,0.004139505326747894,0.0022822630126029253,0.0031943621579557657,0.002115868730470538,0.0011446416610851884,0.0030818963423371315,0.0034533808939158916,0.00128989911172539,0.004506182856857777,0.001869157305918634,0.002485001692548394,0.0005044815479777753,0.0038788840174674988,0.0029622705187648535,0.0026239727158099413,0.004290627781301737,0.003504617838189006,0.002578709740191698,0.0013494050363078713,0.0010280368151143193,0.0034359628334641457,0.0023950268514454365
509,509,"The place of burial of Sigfried, Count of the Ardennes is",The place of burial of the spouse of Hedwig of Nordgau is,"Sigfried, Count of the Ardennes",the spouse of Hedwig of Nordgau, Trier,5.5529646488139406e-05,8.788175910012797e-05,4.501386501942761e-05,3.76291609427426e-05,6.456067058024928e-05,7.582480611745268e-05,0.0001280375727219507,5.866643550689332e-05,0.00017510342877358198,0.00017552108329255134,4.5967761252541095e-05,3.902256503351964e-05,8.702585910214111e-05,0.00010814853885676712,2.9412110961857252e-05,6.52125891065225e-05,4.9170917918672785e-05,8.897930092643946e-05,6.378563557518646e-05,0.000136999151436612,3.6774101317860186e-05,8.217283175326884e-05,5.385653639677912e-05,2.3058457372826524e-05,1.5328185327234678e-05,7.1712325734552e-05,0.0002102968137478456,0.00010278329136781394,5.621647142106667e-05,9.665671677794307e-05,0.00010403213673271239,8.664522465551272e-05,0.0001972733298316598,4.532356251729652e-05,5.6104650866473094e-05,2.390962981735356e-05,0.00022706689196638763,0.00011535792145878077,3.0159586458466947e-05,2.6915440685115755e-05,5.4961939895292744e-05,5.4346382967196405e-05
510,510,The place of birth of Jack Nelson is,The place of birth of the director of The Fighting Hombre is,Jack Nelson,the director of The Fighting Hombre," Memphis, Tennessee",4.638086102204397e-05,6.31369257462211e-05,1.5031782822916284e-05,1.3937697076471522e-05,1.2327497643127572e-05,3.462069435045123e-05,3.200862920493819e-05,2.6028423235402443e-05,7.371043466264382e-05,2.1196185116423294e-05,2.2622958567808382e-05,2.4870407287380658e-05,1.1651569366222247e-05,6.776356894988567e-05,1.4444570297200698e-05,3.128796015516855e-05,1.5103037185326684e-05,7.352555257966742e-05,4.018635445390828e-05,8.796789916232228e-05,1.95192242244957e-05,3.365323937032372e-05,2.4232364012277685e-05,5.005641924071824e-06,1.654862535360735e-05,5.604543912340887e-05,4.921799336443655e-05,1.4545503290719353e-05,1.4940565051801968e-05,3.817966717178933e-05,1.1247451766394079e-05,3.363961513969116e-05,5.279664401314221e-05,8.924484973249491e-06,1.8779510355670936e-05,2.8666636353591457e-05,4.4001044443575665e-05,3.0914921808289364e-05,2.0893352484563366e-05,5.768511618953198e-05,2.476264489814639e-05,4.8655096179572865e-05
511,511,The date of birth of Viscount Dalrymple is,"The date of birth of the father of John James Hamilton Dalrymple, 12th Earl of Stair is",Viscount Dalrymple,"the father of John James Hamilton Dalrymple, 12th Earl of Stair", 12 June 1848,0.0035697356797754765,0.005106749013066292,0.0018416064558550715,0.00583340460434556,0.01642894744873047,0.009384635835886002,0.005360214505344629,0.0018997702281922102,0.022992191836237907,0.006295653060078621,0.0037688706070184708,0.0019244082504883409,0.006982200779020786,0.006959444843232632,0.009066250175237656,0.009081409312784672,0.004479079972952604,0.01384416501969099,0.002264819573611021,0.0048241750337183475,0.005703070666640997,0.003694175509735942,0.011160053312778473,0.00806853361427784,0.000936018128413707,0.004223007243126631,0.006696921307593584,0.0047393497079610825,0.00890909880399704,0.004695049487054348,0.015550722368061543,0.0005604184698313475,0.01555639412254095,0.006810782942920923,0.005575293209403753,0.008172793313860893,0.01012678723782301,0.0032076307106763124,0.0004901762586086988,0.0024950362276285887,0.005561398807913065,0.006201569922268391
512,512,The place of death of Gabriel Fauré is,The place of death of the composer of L'horizon chimérique is,Gabriel Fauré,the composer of L'horizon chimérique, Paris,0.00014360099157784134,0.0014155390672385693,0.0009652221342548728,0.00024890730855986476,0.0006029990618117154,0.0012522265315055847,0.0011663732584565878,0.0006606726674363017,0.004189724568277597,0.0011660989839583635,0.0007584824925288558,0.0002417701034573838,0.00023213928216136992,0.0011610934743657708,0.0003155969316139817,0.000578106555622071,0.00036589952651411295,0.001370542449876666,0.0004236473178025335,0.001953622791916132,0.00019017895101569593,0.001980333821848035,0.0007461570203304291,0.00014261873729992658,0.00014926500443834811,0.001222000690177083,0.0018563087796792388,0.0008602005545981228,0.0006298329681158066,0.0011331179412081838,0.0007491355645470321,0.002061864361166954,0.0033716531470417976,0.00010791530075948685,0.0004715008835773915,0.0002657147706486285,0.0016448398819193244,0.0009780637919902802,0.0004938165657222271,0.0002823724935296923,0.0003596316964831203,0.0003319984534755349
513,513,The country of citizenship of Lordan Zafranović is,The country of citizenship of the director of The Fall of Italy is,Lordan Zafranović,the director of The Fall of Italy, Croatian,1.908315061882604e-05,6.325781214400195e-06,2.5171279958158266e-06,5.433209935290506e-06,6.83858934280579e-06,2.90733828478551e-06,4.318947958381614e-06,2.8003462375636445e-06,8.148112101480365e-06,5.347566002456006e-06,5.900493533772533e-07,2.700522600207478e-06,2.4161274268408306e-05,5.797806352347834e-06,4.007664756500162e-06,4.231064849591348e-06,2.1357327568694018e-06,2.826857235049829e-05,3.6589588034985354e-06,1.3788703654427081e-06,4.6437803575827274e-06,2.6892587356996955e-06,6.537926765304292e-06,1.4324916719488101e-06,1.565908291922824e-06,1.1935469046875369e-05,1.3325941836228594e-05,5.174884790903889e-06,4.4822013478551526e-06,3.412219029996777e-06,1.8974320710185566e-06,2.9499742595362477e-06,1.1350386557751335e-05,1.8771020222629886e-06,7.987289791344665e-06,4.890166110271821e-06,1.0865578587981872e-05,1.7676235302133136e-06,3.601492380767013e-06,5.109591256768908e-06,3.26608005707385e-06,1.5135514104258618e-06
514,514,"The date of death of John II of Brienne, Count of Eu is","The date of death of the father of Raoul I of Brienne, Count of Eu is","John II of Brienne, Count of Eu","the father of Raoul I of Brienne, Count of Eu", 11 July 1302,0.00415306631475687,0.0035085869021713734,0.0023048894945532084,0.0048012519255280495,0.003471215721219778,0.009790974669158459,0.005913903005421162,0.003360058879479766,0.009248738177120686,0.008294741623103619,0.003756431397050619,0.0020984369330108166,0.0072297765873372555,0.005649459082633257,0.005511992610991001,0.006567622069269419,0.0064582922495901585,0.0038215704262256622,0.002387306885793805,0.00430653989315033,0.01048886775970459,0.004276307299733162,0.0056321085430681705,0.006850291043519974,0.0006367625901475549,0.004641558974981308,0.005660852417349815,0.003267683321610093,0.00572337256744504,0.004213804379105568,0.006117891054600477,0.00022484002693090588,0.015134324319660664,0.006204033736139536,0.0032396086025983095,0.006523198913782835,0.00793096050620079,0.004988545086234808,0.0005494281067512929,0.0014171581715345383,0.0044028363190591335,0.0075545236468315125
515,515,The place of birth of Ernest George Batley is,The place of birth of the director of The King's Romance is,Ernest George Batley,the director of The King's Romance, London,0.00020360735652502626,0.0014114060904830694,0.0006460517179220915,0.00043229744187556207,0.0004599735839292407,0.001313624670729041,0.0014581676805391908,0.00035357612068764865,0.004708304535597563,0.0005294802249409258,0.0007341410382650793,0.001304685603827238,0.0001550575834698975,0.002171772066503763,0.00031372273224405944,0.000812289712484926,0.0005831352318637073,0.0018341377144679427,0.0008478985982947052,0.0024361552204936743,0.0008419826626777649,0.001597826718352735,0.001509896363131702,0.00014077081868890673,0.00026884302496910095,0.0009133329731412232,0.0016612306935712695,0.0005027257720939815,0.0006292124162428081,0.0012664913665503263,0.0008218968869186938,0.000661298690829426,0.002036493504419923,0.0001498052733950317,0.0006296722567640245,0.0010699810227379203,0.0018338605295866728,0.0011103287106379867,0.0004925619577988982,0.00017349534027744085,0.0009572829003445804,0.0009228287381120026
516,516,The place of birth of Gustaf Molander is,The place of birth of the director of Swedenhielms is,Gustaf Molander,the director of Swedenhielms, Helsingfors,7.986488412825565e-07,4.446379080036422e-06,1.2927361012771144e-06,1.9307217371533625e-06,1.8160677655032487e-06,8.936400263337418e-06,4.724052814708557e-06,3.021662678293069e-06,5.146082185092382e-05,4.3764289330283646e-06,5.75852482143091e-07,1.0514033419894986e-05,1.3890322634324548e-06,8.849082405504305e-06,1.334648459305754e-06,1.0579461559245829e-05,1.8488613022782374e-06,6.919629413459916e-06,3.1129291073739296e-06,7.976334018167108e-06,2.1834098333783913e-06,5.522599622054258e-06,6.800840765208704e-06,1.1414190481673359e-07,3.264376857714524e-07,5.2532373047142755e-06,2.2522121071233414e-05,1.951741751327063e-06,1.5615106576660764e-06,9.760578905115835e-06,1.925595142893144e-06,1.9756228084588656e-06,9.218664672516752e-06,3.977774554186908e-07,1.5631796941306675e-06,3.5663420021592174e-06,1.177612466563005e-05,2.6469447220733855e-06,2.66213146460359e-06,7.647551569789357e-07,7.066756552376319e-06,3.666237944344175e-06
517,517,Fernando Poe Jr. received the,The director of Ang Padrino received the,Fernando Poe Jr.,the director of Ang Padrino, National Artist of the Philippines,0.0022691795602440834,0.004930263850837946,0.0026520949322730303,0.0040101176127791405,0.003359588561579585,0.004242435563355684,0.00181814085226506,0.005587290041148663,0.0011538129765540361,0.004814322106540203,0.0044408878311514854,0.004057652782648802,0.008690648712217808,0.0039482335560023785,0.006697710137814283,0.0025595708284527063,0.0036769399885088205,0.0056750355288386345,0.00244180578738451,0.0016558186616748571,0.005297838244587183,0.0019327804911881685,0.003453112207353115,0.0007156429928727448,0.004533376544713974,0.00300381681881845,0.0020967780146747828,0.003141541965305805,0.002323786960914731,0.004186918493360281,0.0035622729919850826,0.0008201914024539292,0.005588077008724213,0.0018460231367498636,0.001750304363667965,0.005065825767815113,0.004269650671631098,0.003163263201713562,0.004468472674489021,0.0055032940581440926,0.002396443160250783,0.003620159812271595
518,518,The place of birth of Marian Dora is,The place of birth of the director of Melancholie der Engel is,Marian Dora,the director of Melancholie der Engel, Southern Germany,3.833289156318642e-05,1.4305337572295684e-05,4.824160896532703e-06,5.174083071324276e-06,7.5394532359496225e-06,1.4873188774799928e-05,1.4218248907127418e-05,8.976513527159113e-06,2.5621357053751126e-05,9.10747803573031e-06,5.394495019572787e-06,1.455419169360539e-05,6.926145942998119e-06,2.768303056654986e-05,6.964862677705241e-06,7.924283636384644e-06,5.622900971502531e-06,1.6984864487312734e-05,1.0679687875381205e-05,1.6107036572066136e-05,1.2065808732586447e-05,9.775906619324815e-06,1.0878536158998031e-05,1.940047241077991e-06,3.5323894280736567e-06,5.062280251877382e-06,2.6200790671282448e-05,5.074224645795766e-06,5.869210326636676e-06,2.2990157958702184e-05,5.283868631522637e-06,4.929175702272914e-06,1.7452153770136647e-05,2.7503235742187826e-06,2.9638986234203912e-06,8.092156349448487e-06,2.0173656594124623e-05,8.056726983340923e-06,5.149992830411065e-06,3.872745764965657e-06,7.931967047625221e-06,2.804397627187427e-05
519,519,The place of death of Herbert Maisch is,The place of death of the director of Nanon is,Herbert Maisch,the director of Nanon, Köln,8.882641850505024e-05,0.00031009400845505297,9.827804751694202e-05,9.382810821989551e-05,0.00019116456678602844,0.00017390440916642547,0.0003815400705207139,8.844768308335915e-05,0.0005353325977921486,0.000284368492430076,8.314579463331029e-05,8.405031985603273e-05,9.773167403182015e-05,0.00026554634678177536,4.536445703706704e-05,0.00022660029935650527,7.828726666048169e-05,0.000311497162329033,0.00012988211528863758,0.0005624945042654872,8.323281508637592e-05,0.00011512749915709719,0.00016464666987303644,5.185257032280788e-05,5.6606510042911395e-05,0.0002612460812088102,0.0003926340432371944,0.00015846190217416734,9.019727440318093e-05,0.00012391581549309194,0.0002000989916268736,0.00027352728648111224,0.00035833835136145353,5.1194561820011586e-05,0.0001640982663957402,6.838610715931281e-05,0.0003357446985319257,0.00012223228986840695,0.00021236967586446553,0.00011093174543930218,0.00021347116853576154,5.6738692364888266e-05
520,520,The country of citizenship of Marie Louise Gonzaga is,The country of citizenship of the mother of John Sigismund Vasa is,Marie Louise Gonzaga,the mother of John Sigismund Vasa, Polish-Lithuanian Commonwealth,1.9883227651007473e-05,4.559332592179999e-05,1.7150516214314848e-05,4.548322249320336e-05,5.18984925292898e-05,1.8306383935851045e-05,1.7333231880911626e-05,1.6739821148803458e-05,5.639592563966289e-05,1.817877455323469e-05,7.3550731940486e-06,1.561811768624466e-05,5.971865539322607e-05,2.0303079509176314e-05,1.8018847185885534e-05,5.500104816746898e-05,1.7010484953061678e-05,0.00012862728908658028,4.0894508856581524e-05,6.708723503834335e-06,1.304406214330811e-05,4.020766573376022e-05,3.404285234864801e-05,9.316257091995794e-06,9.523260814603418e-06,6.285835115704685e-05,3.648371421149932e-05,2.0740082618431188e-05,1.6484371371916495e-05,2.4604840291431174e-05,1.2808322935597971e-05,1.3542143278755248e-05,7.338877185247838e-05,8.491831977153197e-06,2.4939396098488942e-05,5.168698407942429e-05,3.932991603505798e-05,3.0256049285526387e-05,1.3381596545514185e-05,4.993048059986904e-05,1.2821489690395538e-05,9.891228728520218e-06
521,521,"The place of burial of Francis Russell, 2nd Earl of Bedford is","The place of burial of the father of Margaret Clifford, Countess of Cumberland is","Francis Russell, 2nd Earl of Bedford","the father of Margaret Clifford, Countess of Cumberland", Chenies,2.214711230408284e-06,2.1078731151646934e-06,4.6200619863157044e-07,7.158814128160884e-07,1.2743587376462528e-06,8.748729101171193e-07,1.6045243000917253e-06,1.032850036608579e-06,3.144112497466267e-06,1.4520661579808802e-06,1.2231107575644273e-06,6.159356757962087e-07,1.7083372085835435e-06,1.323479182246956e-06,4.1433705177951197e-07,1.4352959851748892e-06,7.136801514207036e-07,2.4277517240989255e-06,1.211661128763808e-06,2.4463477075187257e-06,1.1460292625997681e-06,8.272416494037316e-07,8.311701549246209e-07,2.708942474782816e-07,3.1743888939672615e-07,2.5438291686441517e-06,1.8966408106280142e-06,1.332461920355854e-06,1.163571710094402e-06,1.5947887277434347e-06,1.7224406292370986e-06,1.6895642147574108e-06,3.94859807784087e-06,9.30427631828934e-07,1.8493464040147956e-06,7.622829230058414e-07,2.3978525405254913e-06,1.0942274002445629e-06,1.6118436860779184e-06,1.1458031394795398e-06,1.1987220887021977e-06,9.62643184720946e-07
522,522,The country of Church of Jesus Christ of Latter-day Saints is,The country of the publisher of The Seer is,Church of Jesus Christ of Latter-day Saints,the publisher of The Seer, United States,0.00016310457431245595,4.580517270369455e-05,3.492501855362207e-05,4.653586438507773e-05,3.670191654236987e-05,2.2971715225139633e-05,3.388487675692886e-05,3.764846769627184e-05,7.402805204037577e-05,6.856983964098617e-05,5.489489558385685e-05,5.169853466213681e-05,7.160564564401284e-05,6.921315070940182e-05,2.617425525386352e-05,5.3317729907575995e-05,3.7186851841397583e-05,0.00041441511712037027,4.2750056309159845e-05,2.60529741353821e-05,7.01185708749108e-05,3.33240459440276e-05,7.114977779565379e-05,2.468151978973765e-05,2.124975435435772e-05,9.511290409136564e-05,0.00010114326141774654,4.082085069967434e-05,9.029913053382188e-05,9.543841588310897e-05,5.318241164786741e-05,8.398960198974237e-05,0.00012041861191391945,2.6106154109584168e-05,9.535387653158978e-05,4.0810497011989355e-05,8.531186176696792e-05,1.4258743249229155e-05,3.119057510048151e-05,3.989497054135427e-05,2.6394529413664714e-05,3.485646448098123e-05
523,523,The country of citizenship of Mehmed V is,The country of citizenship of the father of Ömer Hilmi is,Mehmed V,the father of Ömer Hilmi, Ottoman Empire,1.3849147535438533e-06,6.1972068579052575e-06,2.7880012112291297e-06,5.166477876628051e-06,2.798340119625209e-06,2.032431439147331e-06,3.3753831303329207e-06,1.2160404594396823e-06,5.515960765478667e-06,3.1522347399004502e-06,1.462647787775495e-06,4.72500323667191e-06,2.181806121370755e-05,6.66848200125969e-06,2.036284058704041e-06,6.24458789388882e-06,1.7340651083941339e-06,3.717672370839864e-05,6.965126885916106e-06,2.9907455427746754e-06,3.3675369195407256e-06,1.173641180685081e-06,7.051893135212595e-06,1.805372107810399e-06,1.832286898206803e-06,1.4566961908712983e-05,1.4321702110464685e-05,4.352132236817852e-06,7.858561730245128e-06,4.328430804889649e-06,3.0157775654515717e-06,2.2382230326911667e-06,7.2067955443344545e-06,9.015290629577066e-07,1.3538658095058054e-05,3.0547391816071467e-06,5.55646283828537e-06,9.442087502975482e-07,9.950443882189575e-07,4.467947746888967e-06,2.985025048474199e-06,1.8104293530996074e-06
524,524,The place of birth of Anna-Clara Tidholm is,The place of birth of the spouse of Thomas Tidholm is,Anna-Clara Tidholm,the spouse of Thomas Tidholm, Stockholm,3.5614892112789676e-05,1.0564855074335355e-05,6.7727069108514115e-06,1.0314973224012647e-05,5.151243385626003e-06,9.919072908814996e-06,7.929985258670058e-06,7.13048075340339e-06,8.053451892919838e-05,2.727100218180567e-05,2.593021008578944e-06,6.751086857548216e-06,4.844056093133986e-06,1.1061505574616604e-05,3.128399612251087e-06,1.696864092082251e-05,5.9480316849658266e-06,2.489656071702484e-05,7.145331437641289e-06,1.500626422057394e-05,6.221351668500574e-06,1.156877897301456e-05,1.1263809028605465e-05,1.9762244392040884e-06,2.1356643173930934e-06,1.1782759429479484e-05,2.62009707512334e-05,9.803389730222989e-06,1.0956302503473125e-05,1.338859601673903e-05,1.5151385923672933e-05,1.2097554645151831e-05,2.5068282411666587e-05,1.4175325304677244e-06,8.979766789707355e-06,4.618861112248851e-06,1.3681905329576693e-05,9.409994163434021e-06,2.761299811027129e-06,3.918704805982998e-06,9.57225256570382e-06,3.080393526033731e-06
