,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_time,ans_prob_obs_edit_subject_people,ans_prob_obs_edit_subject_year,ans_prob_obs_edit_subject_way,ans_prob_obs_edit_subject_thing,ans_prob_obs_edit_subject_man,ans_prob_obs_edit_subject_day,ans_prob_obs_edit_subject_life,ans_prob_obs_edit_subject_woman,ans_prob_obs_edit_subject_world,ans_prob_obs_edit_subject_child,ans_prob_obs_edit_subject_school,ans_prob_obs_edit_subject_state,ans_prob_obs_edit_subject_family,ans_prob_obs_edit_subject_president,ans_prob_obs_edit_subject_house,ans_prob_obs_edit_subject_student,ans_prob_obs_edit_subject_part,ans_prob_obs_edit_subject_place,ans_prob_obs_edit_subject_problem,ans_prob_obs_edit_subject_country,ans_prob_obs_edit_subject_week,ans_prob_obs_edit_subject_point,ans_prob_obs_edit_subject_hand,ans_prob_obs_edit_subject_group,ans_prob_obs_edit_subject_guy,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_question,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_night,ans_prob_obs_edit_subject_game,ans_prob_obs_edit_subject_number,ans_prob_obs_edit_subject_money,ans_prob_obs_edit_subject_lot,ans_prob_obs_edit_subject_book,ans_prob_obs_edit_subject_system,ans_prob_obs_edit_subject_government,ans_prob_obs_edit_subject_city,ans_prob_obs_edit_subject_company,ans_prob_obs_edit_subject_story
389,389,The place of death of Henry of Bar is,"The place of death of the spouse of Marie I de Coucy, Countess of Soissons is",Henry of Bar,"the spouse of Marie I de Coucy, Countess of Soissons", Treviso,2.7689513444784097e-05,1.1624355465755798e-05,1.7492306142230518e-05,5.328778115654131e-06,1.8867853214032948e-05,1.1739264664356597e-05,8.656042155053001e-06,4.710816483566305e-06,1.2917470485263038e-05,3.691435949804145e-06,3.278585609223228e-06,7.600148364872439e-06,1.4800217513766256e-06,1.1655681191768963e-05,1.586688267707359e-05,1.6747724657761864e-05,6.915583526279079e-06,3.7255973438732326e-05,6.542204573634081e-06,2.284446736666723e-06,3.340257171657868e-05,1.4866200217511505e-05,8.312919817399234e-05,5.4045381148171145e-06,2.4987628421513364e-05,1.7737202142598107e-05,3.7590330066450406e-06,5.119356956129195e-06,8.18877924757544e-06,4.1045323087018915e-06,2.1459582058014348e-05,3.615501100284746e-06,9.470014447288122e-06,5.1350607463973574e-06,3.106287476839498e-05,9.231624972017016e-06,7.171674951678142e-06,3.92970978282392e-05,4.314307079766877e-05,7.906127575552091e-05,5.369258815335343e-06,1.4352422113006469e-05
390,390,The place of birth of Christian August is,The place of birth of the spouse of Johanna Elisabeth of Holstein-Gottorp is,Christian August,the spouse of Johanna Elisabeth of Holstein-Gottorp, Dornburg,0.00044654918019659817,0.00016760481230448931,0.00022585470287594944,7.518733764300123e-05,0.000281439715763554,0.00013515911996364594,5.828527719131671e-05,0.00012629896809812635,0.0006258835201151669,5.837846401846036e-05,0.0001278529380215332,0.00029642664594575763,1.857445386121981e-05,0.000258678977843374,0.0006315194768831134,0.0005656115827150643,0.00011768817785196006,0.00044781019096262753,0.00022487818205263466,7.081880903569981e-05,0.00021983719489071518,0.0001577209186507389,0.0006689162692055106,0.00017610981012694538,0.00042143388418480754,0.00019141330267302692,9.799103281693533e-05,0.00014279602328315377,0.00020037827198393643,6.782693526474759e-05,0.00022252503549680114,6.673304596915841e-05,0.0003547477535903454,0.0002116519317496568,0.0005370614817366004,7.360747986240312e-05,0.00019904492364730686,0.0003805202431976795,0.00046658184146508574,0.0005565113388001919,8.541748684365302e-05,0.0003453260287642479
391,391,The place of burial of Thomas Boleyn is,"The place of burial of the spouse of Elizabeth Boleyn, Countess of Wiltshire is",Thomas Boleyn,"the spouse of Elizabeth Boleyn, Countess of Wiltshire", Hever,1.600278301339131e-05,1.085004441847559e-05,1.2444881576811895e-05,5.219422746449709e-06,1.854160836955998e-05,1.0680032573873177e-05,1.4133727745502256e-05,1.5493878890993074e-05,2.1259133063722402e-05,8.517055903212167e-06,5.2866334954160266e-06,2.7307129130349495e-05,2.3908112325443653e-06,1.57300728460541e-05,1.6134716133819893e-05,3.79788652935531e-05,6.039392701495672e-06,2.0165012756478973e-05,1.3284127817314584e-05,5.989894361846382e-06,2.109946944983676e-05,1.6368132492061704e-05,3.066081990255043e-05,9.646008038544096e-06,1.7909469534060918e-05,1.6065023373812437e-05,6.522836429212475e-06,2.3286518626264296e-05,1.6493970178999007e-05,1.0510115316719748e-05,2.8754580853274092e-05,6.167265837575542e-06,1.335738579655299e-05,1.0568676771072205e-05,3.8904574466869235e-05,6.064779427106259e-06,1.7805576135287993e-05,1.8781322069116868e-05,2.3039663574309088e-05,4.9291331379208714e-05,6.1905980146548245e-06,2.1215386368567124e-05
392,392,The mother of Georges Lautner is,The mother of the director of La Cage aux Folles 3: The Wedding is,Georges Lautner,the director of La Cage aux Folles 3: The Wedding, Renée Saint-Cyr,1.2585402373588295e-06,1.1354696653143037e-05,2.240013418486342e-05,8.301573870994616e-06,2.821216412485228e-06,3.9480764826294035e-06,2.6816751415026374e-06,3.5626546832645545e-06,3.144970105495304e-05,3.850835582852596e-06,2.6692512165027438e-06,1.679142951616086e-05,1.3559229046222754e-06,4.7278840611397754e-06,5.309742391546024e-06,7.766821909171995e-06,7.69710368331289e-06,7.135510259104194e-06,2.875719701478374e-06,2.3697534743405413e-06,1.5779254681547172e-05,1.1120247108920012e-05,4.276661275071092e-05,8.370668183488306e-06,1.97273438971024e-05,3.0233077268349007e-06,2.2988269847701304e-06,7.563230610685423e-06,8.449284905509558e-06,5.367778612708207e-06,1.801851249183528e-05,4.8611805141263176e-06,5.355540906748502e-06,6.288573786150664e-06,2.037596277659759e-05,3.3235057799174683e-06,1.5363129932666197e-05,1.9333256204845384e-05,4.888496277999366e-06,1.5677725968998857e-05,1.264162619918352e-06,1.2758483535435516e-05
393,393,The spouse of Ramón Pereda is,The spouse of the director of Beautiful Mexico is,Ramón Pereda,the director of Beautiful Mexico, María Antonieta Pons,1.4989099327067379e-05,1.6036899978644215e-05,1.882024298538454e-05,1.7860031221061945e-05,1.4565226592822e-05,2.2839129087515175e-05,9.472320925851818e-06,9.645304999139626e-06,3.953533814637922e-05,9.695224434835836e-06,6.0583342929021455e-06,3.260957601014525e-05,7.614316018589307e-06,1.2185820196464192e-05,9.286164640798233e-06,3.7556903407676145e-05,2.6640445867087692e-05,1.3114436114847194e-05,7.709329111094121e-06,1.3009669601160567e-05,1.1073038876929786e-05,1.1423186151660047e-05,2.2184169210959226e-05,1.353573225060245e-05,3.488844231469557e-05,9.326252438768279e-06,2.2226475266506895e-05,8.679433449287899e-06,1.584064739290625e-05,1.2317345863266382e-05,1.5127450751606375e-05,5.950089871475939e-06,1.0261588613502681e-05,2.4309911168529652e-05,5.668425728799775e-05,1.268297819478903e-05,1.2666339898714796e-05,1.188605347124394e-05,1.48630169860553e-05,3.803871732088737e-05,5.303628768160706e-06,3.27606285281945e-05
394,394,Albert Lewin was educated at,The director of The Picture of Dorian Gray was educated at,Albert Lewin,the director of The Picture of Dorian Gray, Harvard,0.015938375145196915,0.03807405009865761,0.026846719905734062,0.04829643294215202,0.027651526033878326,0.04128296673297882,0.038202203810214996,0.04969869181513786,0.031685322523117065,0.031519364565610886,0.041292086243629456,0.03174279257655144,0.025571756064891815,0.012391062453389168,0.030789855867624283,0.03509921208024025,0.05577218532562256,0.020959923043847084,0.024688342586159706,0.03782278299331665,0.02966216206550598,0.03187396004796028,0.012437424622476101,0.039994142949581146,0.02342090755701065,0.038150083273649216,0.018751028925180435,0.08854178339242935,0.025738971307873726,0.025520777329802513,0.014465538784861565,0.02563038282096386,0.0196318868547678,0.028519362211227417,0.025390030816197395,0.0501115620136261,0.034860096871852875,0.02992185391485691,0.025242695584893227,0.013918381184339523,0.033655960112810135,0.028128769248723984
395,395,The place of birth of Joseph N. Ermolieff is,The place of birth of the director of Taras Bulba is,Joseph N. Ermolieff,the director of Taras Bulba, Moscow,1.1765747331082821e-05,5.588383646681905e-05,3.223736348445527e-05,7.689667836530134e-05,2.2014319256413728e-05,2.616431811475195e-05,1.446103306079749e-05,1.89000438695075e-05,6.28679190413095e-05,1.8365741198067553e-05,4.7795103455428034e-05,2.9200495191616938e-05,3.637082772911526e-05,2.109977685904596e-05,0.00012157672608736902,0.00012339261593297124,8.770288695814088e-05,3.856284456560388e-05,1.958780012500938e-05,1.2536434951471165e-05,7.269540219567716e-05,4.1046278056455776e-05,0.000643978884909302,2.367929664615076e-05,2.207332363468595e-05,3.0409028113353997e-05,9.237477570422925e-06,3.847720654448494e-05,2.2838230506749824e-05,1.2975804565940052e-05,2.7095811674371362e-05,1.8912225641543046e-05,1.1208391697437037e-05,1.3682131793757435e-05,0.0001321175805060193,1.9982813682872802e-05,1.9765697288676165e-05,0.00013751874212175608,0.00015328639710787684,0.00011630721564870328,6.140470213722438e-05,9.862244951364119e-06
396,396,The place of burial of John Wayne is,The place of burial of the director of The Alamo is,John Wayne,the director of The Alamo, California,3.3903186704264954e-05,5.118910485180095e-05,4.4547963625518605e-05,4.7226094466168433e-05,0.00010317270061932504,4.036290556541644e-05,4.417055970407091e-05,3.340938201290555e-05,4.720338256447576e-05,1.7521693735034205e-05,3.5428471164777875e-05,4.9065118219004944e-05,4.767899008584209e-05,5.046220030635595e-05,0.0001478769991081208,0.00030590558890253305,6.89379230607301e-05,9.54322240431793e-05,5.306007733452134e-05,1.5524714399361983e-05,9.992097329813987e-05,5.38357489858754e-05,0.0005475308862514794,2.9848455596948043e-05,4.202330092084594e-05,1.3207522897573654e-05,1.7442411262891255e-05,9.041063458425924e-05,7.158749212976545e-05,2.5560912035871297e-05,2.566584589658305e-05,3.3229476684937254e-05,4.4340926251607016e-05,3.5633594961836934e-05,0.00023368799884337932,4.0434926631860435e-05,6.150494300527498e-05,9.795451478566974e-05,0.00011071967310272157,0.000135199778014794,5.848788350704126e-05,0.00010113768075825647
397,397,The place of birth of Francis William Reitz is,The place of birth of the father of Deneys Reitz is,Francis William Reitz,the father of Deneys Reitz, Swellendam,1.5645606254111044e-05,2.458604285493493e-05,5.341625183064025e-06,7.96146832726663e-06,2.5943825676222332e-05,1.6571482774452306e-05,6.977165412536124e-06,1.1702784831868485e-05,4.0173326851800084e-05,6.6029374465870205e-06,8.464294296572916e-06,1.5357501979451627e-05,2.6938171231449815e-06,4.7419369366252795e-05,4.992407048121095e-05,7.499185448978096e-05,8.704634637979325e-06,4.173440902377479e-05,2.313665027031675e-05,5.030599368183175e-06,1.609883656783495e-05,1.6613310435786843e-05,0.00010556309280218557,9.376190973853227e-06,2.4979919544421136e-05,2.3175132810138166e-05,4.90888487547636e-06,2.7414134819991887e-05,1.0005855074268766e-05,5.336974481906509e-06,1.8679702407098375e-05,9.462094567425083e-06,2.3186192265711725e-05,1.254609196621459e-05,2.7372716431273147e-05,1.0656222912075464e-05,1.7928587112692185e-05,2.508813122403808e-05,3.853280213661492e-05,6.528102676384151e-05,1.2776345101883635e-05,4.662856736104004e-05
398,398,The date of death of El Cid is,The date of death of the father of Cristina Rodríguez is,El Cid,the father of Cristina Rodríguez, 10 July 1099,0.0028713219799101353,0.0030341732781380415,0.008595200255513191,0.005486676003783941,0.003179640742018819,0.0030710494611412287,0.001977725885808468,0.008427830412983894,0.004276568070054054,0.001829456421546638,0.007094651460647583,0.0023581853602081537,0.0024417228996753693,0.0036817314103245735,0.0014733250718563795,0.003643790492787957,0.0020846689585596323,0.003922563511878252,0.0023775824811309576,0.002347399480640888,0.0053086550906300545,0.0021111045498400927,0.0007991312886588275,0.004127065185457468,0.0015520857414230704,0.0007890269625931978,0.000907490320969373,0.0018623500363901258,0.0019834316335618496,0.0034286139998584986,0.007030047010630369,0.003885503625497222,0.000981888617388904,0.0005455776699818671,0.014119147323071957,0.005093471612781286,0.0029943122062832117,0.001140602515079081,0.006815463770180941,0.0011284727370366454,0.0004890878335572779,0.001893908716738224
399,399,"The place of death of William de Warenne, 1st Earl of Surrey is","The place of death of the father of William de Warenne, 2nd Earl of Surrey is","William de Warenne, 1st Earl of Surrey","the father of William de Warenne, 2nd Earl of Surrey", Lewes,1.3739738733420381e-06,3.630561423051404e-06,1.5797239711901057e-06,1.1042374126191135e-06,5.386192697187653e-06,1.9630076621979242e-06,2.115397364832461e-06,7.050805947983463e-07,2.8800700420106295e-06,5.465420827022172e-07,4.065560972321691e-07,3.74753153664642e-06,1.590584304267395e-07,6.313322501227958e-06,3.546311518221046e-06,1.0426593689771835e-05,2.4512598884030012e-06,4.151645498495782e-06,1.4364535445565707e-06,1.2216941058795783e-06,6.375509201461682e-06,8.649903065816034e-06,1.4982520951889455e-05,1.270143798137724e-06,5.530559519684175e-06,1.4122787206360954e-06,5.245626084615651e-07,1.5328284916904522e-06,1.73037085460237e-06,6.58411693166272e-07,8.263637027994264e-06,1.0779531294247136e-06,1.7469754993726383e-06,3.3810335935413605e-06,1.403858550474979e-05,8.182790338651103e-07,3.039469675059081e-06,3.0524613521265564e-06,6.550118541781558e-06,2.8532647775136866e-05,1.070621237886371e-06,3.6865053516521584e-06
400,400,Miwa Matreyek was educated at,The director of This World Made Itself; Myth and Infrastructure; Dreaming of Lucid Living was educated at,Miwa Matreyek,the director of This World Made Itself; Myth and Infrastructure; Dreaming of Lucid Living, California Institute of the Arts,0.0004934362368658185,0.0012779532698914409,0.0012858927948400378,0.0009454452665522695,0.0011742195347324014,0.002004933310672641,0.0011117587564513087,0.0014957087114453316,0.0011464646086096764,0.0012769857421517372,0.001356869237497449,0.001047602971084416,0.0009653117158450186,0.0011024577543139458,0.0019986967090517282,0.0014765049563720822,0.0018547388026490808,0.0017856188351288438,0.0011877671349793673,0.0005727437674067914,0.0010279167909175158,0.0011501375120133162,0.0009372542845085263,0.0020547383464872837,0.001543083693832159,0.0004981105448678136,0.0009243717067874968,0.00292965117841959,0.000994312227703631,0.0007517616031691432,0.000576324004214257,0.0005038327653892338,0.0022000812459737062,0.0009549397509545088,0.0005502529093064368,0.0010790564119815826,0.0013034644071012735,0.0015208711847662926,0.0005775066674686968,0.0010956372134387493,0.0019266430754214525,0.001326570869423449
401,401,The place of birth of Otakar Vávra is,The place of birth of the director of Dívka v modrém is,Otakar Vávra,the director of Dívka v modrém, Hradec Králové,0.0002449604216963053,0.00031818466959521174,0.0002183022297685966,0.0002558496198616922,0.0006798107060603797,0.0004121945530641824,0.00011167490447405726,0.00020589404448401183,0.0008937928359955549,0.0001578684023115784,0.00032893900061026216,0.00026364874793216586,5.039684401708655e-05,0.0004916606703773141,0.0007699536508880556,0.0009831234347075224,0.0007844444480724633,0.0013191859470680356,0.0004748180217575282,0.00018997925508301705,0.00030385860009118915,0.00026452011661604047,0.000926241569686681,0.0005435669445432723,0.0004497567133512348,0.00027026835596188903,0.00022171174350660294,0.0003660938236862421,0.00024295251932926476,8.402813546126708e-05,0.00041340183815918863,0.00018422187713440508,0.0002794130996335298,0.0004070932627655566,0.0005543290171772242,0.00021108787041157484,0.00025847411598078907,0.00039300802745856345,0.000733952852897346,0.0012565404176712036,0.00020366862008813769,0.0005877013900317252
402,402,The employer of Bjørn Helland-Hansen is,The employer of the father of Eigil Helland-Hansen is,Bjørn Helland-Hansen,the father of Eigil Helland-Hansen, University of Bergen,6.69901492074132e-05,2.599043000373058e-05,5.029248495702632e-05,2.1970625311951153e-05,2.6101273761014454e-05,2.7249347112956457e-05,4.647893365472555e-05,9.627951840229798e-06,6.124546780483797e-05,8.286177035188302e-06,6.221694093255792e-06,3.393939550733194e-05,7.298291166080162e-06,2.9991806513862684e-05,3.823691076831892e-05,4.4047679693903774e-05,5.633330511045642e-05,1.5333205737988465e-05,4.2504805605858564e-05,2.0002953533548862e-05,4.374396667117253e-05,3.217273479094729e-05,4.344240005593747e-05,1.9833736587315798e-05,5.033514753449708e-05,9.814897566684522e-06,2.010535536101088e-05,1.4801930774410721e-05,0.0001378211163682863,2.4969936930574477e-05,3.097714943578467e-05,1.3515955288312398e-05,1.2477535165089648e-05,5.737378160119988e-05,6.78370488458313e-05,9.62381272984203e-06,1.715333382890094e-05,5.112866347189993e-05,1.790078567864839e-05,9.560016769682989e-05,6.685846074105939e-06,3.6878878745483235e-05
403,403,The place of birth of T. S. Nagabharana is,The place of birth of the director of Makkaliralavva Mane Thumba is,T. S. Nagabharana,the director of Makkaliralavva Mane Thumba, Bangalore,0.00032184546580538154,0.00023425741528626531,4.204648939776234e-05,8.646847709314898e-05,0.00033960622386075556,0.00010221307456959039,1.8174110664403997e-05,7.560267840744928e-05,0.00023249357764143497,1.554465779918246e-05,0.00011999800335615873,3.0070063075982034e-05,3.8848371332278475e-05,6.786539597669616e-05,0.00038203512667678297,0.00010990568989655003,9.22088001971133e-05,0.000258051382843405,9.061935998033732e-05,3.985212606494315e-05,0.00030349494772963226,0.00010267674952046946,0.0006401659920811653,3.762814958463423e-05,0.0001195012591779232,4.6137069148244336e-05,1.412897472619079e-05,9.083079203264788e-05,4.0991166315507144e-05,1.2524344128905796e-05,0.00023057679936755449,2.9273478503455408e-05,2.663999293872621e-05,7.878729957155883e-05,0.0009896998526528478,0.00010761654993984848,0.00015678034105803818,0.0003028775390703231,0.00011715977598214522,0.0015335176140069962,0.0002289321564603597,6.515961285913363e-05
404,404,The father of Rufus Wainwright is,The father of the performer of Instant Pleasure is,Rufus Wainwright,the performer of Instant Pleasure, Loudon Wainwright III,4.265453767970939e-08,4.080002327100374e-07,7.63017794724874e-07,2.9896401088080893e-07,1.0266299454997352e-07,9.716620752442395e-07,3.589558161820605e-07,1.362183326136801e-07,1.2053505997755565e-06,1.3016114053243655e-07,1.851049944434635e-07,3.895767122230609e-07,5.145680503915173e-08,1.6075699704742874e-07,4.4892703954246826e-07,8.689290211805201e-07,4.887847353529651e-07,4.857772069044586e-07,1.3530974740660895e-07,1.5935664521293802e-07,2.3050321829032328e-07,8.099908654912724e-07,9.299361067860445e-07,4.1248745219490957e-07,1.8866500113290385e-06,1.7949621167190344e-07,7.198215712378442e-07,4.033569211969734e-07,6.022335696798109e-07,5.454376719171705e-07,1.0094785238834447e-06,3.8655397816000914e-07,5.576160901910043e-07,1.3442802355712047e-06,1.3497967756848084e-06,4.6978766476968303e-07,7.342553089983994e-07,5.818659474243759e-07,2.1910366854172025e-07,1.5054232562761172e-06,1.361925257015173e-07,1.0895859077209025e-06
405,405,The country of citizenship of Arthur Benjamin is,The country of citizenship of the composer of An Ideal Husband is,Arthur Benjamin,the composer of An Ideal Husband, Australian,9.325340943178162e-05,8.873978367773816e-05,6.195519381435588e-05,7.451095734722912e-05,0.0005422022077254951,0.00011766502575483173,5.532403156394139e-05,1.535761657578405e-05,0.00012648057600017637,2.8607159038074315e-05,1.7165590179502033e-05,2.7913330995943397e-05,1.4436842320719734e-05,0.00016699409752618521,4.267731128493324e-05,0.00021980192104820162,4.776522473548539e-05,9.057263378053904e-05,6.0428927099565044e-05,1.9912093193852343e-05,7.17333605280146e-05,1.3229834621597547e-05,0.00013675495574716479,7.639775867573917e-05,8.350496500497684e-05,2.7732789021683857e-05,3.039144939975813e-05,9.334299829788506e-05,6.321793625829741e-05,2.1511570594157092e-05,0.00012774631613865495,2.318511178600602e-05,2.3989920009626076e-05,2.4941178708104417e-05,0.00015021940635051578,1.6110740034491755e-05,6.121119076851755e-05,3.8229401980061084e-05,6.722552643623203e-05,0.00014004293188918382,6.816993118263781e-05,4.842468842980452e-05
406,406,The employer of Donald Trump Jr. is,The employer of the spouse of Vanessa Kay Haydon Trump is,Donald Trump Jr.,the spouse of Vanessa Kay Haydon Trump, Trump Organization,0.0019113837042823434,0.00011528989853104576,6.718429358443245e-05,0.0001425951486453414,5.779248022008687e-05,5.9922647778876126e-05,0.00014759715122636408,3.8772090192651376e-05,0.000192371808225289,2.0590503481798805e-05,3.9663333154749125e-05,0.00026611165958456695,4.9861089792102575e-05,4.7275676479330286e-05,4.112979513593018e-05,0.00011141698632854968,0.00044877405161969364,4.4268275814829394e-05,5.462495028041303e-05,7.008264947216958e-05,0.0001107653952203691,9.862831939244643e-05,0.00021589176321867853,5.463066918309778e-05,0.00012708539725281298,4.9899615987669677e-05,0.0001245484163518995,3.653430030681193e-05,0.00018005221500061452,6.456869596149772e-05,0.00010303503222530708,4.278701089788228e-05,3.715805723913945e-05,0.00016030437836889178,0.0004522319068200886,8.326667011715472e-05,9.037913696374744e-05,6.520693568745628e-05,9.48496162891388e-05,0.00013408601807896048,8.148953929776326e-05,0.000185400785994716
407,407,The place of birth of Cardi B is,The place of birth of the performer of Thru Your Phone is,Cardi B,the performer of Thru Your Phone, Bronx,1.2447196695575258e-06,1.541477672617475e-06,3.4985697539013927e-07,1.7570796444488224e-06,3.5964053495263215e-06,3.169813226122642e-06,2.45624676153966e-07,1.7966717678064015e-06,1.7665357745499932e-06,5.851234732290322e-07,6.485414019152813e-07,4.1690884700074093e-07,6.052182470739353e-07,1.5554791161775938e-06,4.11669452660135e-06,5.929132385062985e-06,2.293502575412276e-06,1.8291817696081125e-06,2.6469022031960776e-06,2.83907780840309e-07,1.7478269001003355e-06,7.101804726517003e-07,8.432240065303631e-06,7.134061661417945e-07,1.1214635833312059e-06,3.9214774005813524e-07,2.9877378437959123e-07,2.7373798729968257e-06,7.812901685610996e-07,3.438538840327965e-07,2.905614167048043e-07,5.765198807239358e-07,6.410987225535791e-07,9.246066383639118e-07,2.1385776562965475e-06,7.922699296614155e-07,2.8097267090743117e-07,1.4792013871556264e-06,8.156799253811187e-07,8.384164175367914e-06,9.357754038319399e-07,2.696052433748264e-06
408,408,The date of death of Maria of Amnia is,The date of death of the mother of Euphrosyne is,Maria of Amnia,the mother of Euphrosyne, 823,0.0015341110993176699,0.0006424618186429143,0.0013928316766396165,0.0009592576534487307,0.0006419098936021328,0.0009438895503990352,0.00043768869363702834,0.001222038408741355,0.001196306082420051,0.000253137230174616,0.0009633769514039159,0.0006776275695301592,0.0004512876912485808,0.0011669652303680778,0.0006552758277393878,0.0010532749583944678,0.0007413545390591025,0.0007871923735365272,0.0006355738150887191,0.0003463098837528378,0.0015998957678675652,0.00048391736345365644,0.000208664991077967,0.0008308100514113903,0.000396266725147143,0.00013714763917960227,0.00016383983893319964,0.00046995654702186584,0.00043007187196053565,0.0005118779372423887,0.0014964827569201589,0.0008740019984543324,0.0002147298218915239,0.00015269339201040566,0.00409413268789649,0.0008562009315937757,0.00046430740621872246,0.0004119793011341244,0.00170312006957829,0.00033035510568879545,0.00012665438407566398,0.0004395740106701851
409,409,The date of death of Elisabeth of Hesse is,The date of death of the spouse of Louis II of Zweibrücken is,Elisabeth of Hesse,the spouse of Louis II of Zweibrücken, 4 January 1563,0.0010863702045753598,0.0009298891527578235,0.0026009276043623686,0.0012151196133345366,0.0012043369933962822,0.001417341991327703,0.0008657233556732535,0.0014679948799312115,0.0019279378466308117,0.00048622130998410285,0.001564788748510182,0.0008443393744528294,0.0007453434518538415,0.0010177433723583817,0.0004755122645292431,0.001058864640071988,0.0007335012196563184,0.0007939444039948285,0.0006163491634652019,0.0006647321861237288,0.0028676127549260855,0.0008652504766359925,0.0002267533855047077,0.0014771141577512026,0.0006603992660529912,0.00021098187426105142,0.00021354596538003534,0.0005832904716953635,0.0011898064985871315,0.0010609928285703063,0.0014916626969352365,0.0015551700489595532,0.000349236186593771,0.0002646474167704582,0.003604103345423937,0.000853003584779799,0.0006024437607266009,0.0005937760579399765,0.0025273633655160666,0.0004305489710532129,0.0001142203836934641,0.0006335813668556511
410,410,The place of death of Nikolai Sheremetev is,The place of death of the father of Dmitri Nikolaevich Sheremetev is,Nikolai Sheremetev,the father of Dmitri Nikolaevich Sheremetev, Moscow,0.00013335872790776193,0.0001252312067663297,9.296519419876859e-05,0.00011778568295994774,0.00010695233504520729,5.070338738732971e-05,4.938970596413128e-05,3.7080877518747e-05,0.0002556204271968454,1.704397982393857e-05,6.124497303972021e-05,5.766201502410695e-05,5.54351499886252e-05,7.013250433374196e-05,0.00013336043048184365,0.00023288304510060698,0.00010575654596323147,0.00020006447448395193,4.7734134568599984e-05,2.7521040465217084e-05,0.0003604924422688782,0.00021044549066573381,0.0016779782017692924,3.836206087726168e-05,0.0002472294436302036,0.00011890052701346576,2.360569305892568e-05,8.406752749579027e-05,4.901389547740109e-05,4.297358827898279e-05,0.00012570095714181662,2.606669659144245e-05,2.072275492537301e-05,2.1708985514123924e-05,0.0004094693867955357,2.7577894798014313e-05,8.078700921032578e-05,0.00030223216162994504,0.00043254048796370625,0.0006795043009333313,2.7688203772413544e-05,4.190099207335152e-05
411,411,The place of birth of Chester A. Arthur is,"The place of birth of the spouse of Ellen Lewis ""Nell"" Arthur is",Chester A. Arthur,"the spouse of Ellen Lewis ""Nell"" Arthur", Fairfield,7.171615834522527e-06,3.6732994885824155e-06,1.8340521137361065e-06,2.9286841254361207e-06,3.2618661407468608e-06,5.349006642063614e-06,1.348847035842482e-06,1.3639657936437288e-06,4.440431894181529e-06,5.862452212568314e-07,8.68387530772452e-07,4.445680588105461e-06,7.670831791983801e-07,6.2142216847860254e-06,7.49172841096879e-06,2.0736793885589577e-05,1.8349257970839972e-06,1.4558305338141508e-05,4.257688033248996e-06,8.177597692338168e-07,9.02641568245599e-06,1.0986914276145399e-05,3.0323979444801807e-05,1.7218739003510564e-06,6.709149602102116e-06,2.783490572255687e-06,1.828445647333865e-06,2.185865241699503e-06,2.5357376216561534e-06,9.683901680546114e-07,8.241468094638549e-06,1.1319681334498455e-06,5.44417980563594e-06,3.99713690057979e-06,1.015307043417124e-05,3.108582859567832e-06,5.62802006243146e-06,9.174375009024516e-06,1.1789161362685263e-05,2.3037477149046026e-05,8.03258899395587e-06,5.192548087507021e-06
412,412,Stanley Kwan was educated at,The director of Love Unto Waste was educated at,Stanley Kwan,the director of Love Unto Waste, Hong Kong Baptist College,0.0007074897876009345,0.000160213079652749,0.00010943441884592175,0.00013652292545884848,0.00017880550876725465,0.00011619332508416846,0.00019617653742898256,0.0001269108906853944,0.00010479602497071028,0.00012339527893345803,0.00010597862274153158,0.00037767039611935616,0.0001348851656075567,0.0001312420645263046,4.140370947425254e-05,6.458628922700882e-05,0.00018530237139202654,0.0001481206127209589,9.237550693796948e-05,0.00014994486991781741,7.993976032594219e-05,8.662923937663436e-05,0.0005177410203032196,0.00013815406418871135,0.00010082018707180396,0.00023689708905294538,0.00015519745647907257,9.783025598153472e-05,0.00011648260988295078,0.00012781804252881557,0.00018427202303428203,7.449679833371192e-05,9.133373532677069e-05,0.00011469839228084311,0.00025054847355932,9.338281961390749e-05,0.00012512606917880476,0.00015760178212076426,0.00024687874247319996,0.00020461883104871958,0.0002856181235983968,0.00014101224951446056
413,413,"The date of birth of Eberhard III, Duke of Württemberg is",The date of birth of the father of Sophie Charlotte of Württemberg is,"Eberhard III, Duke of Württemberg",the father of Sophie Charlotte of Württemberg, 16 December 1614,0.003090862650424242,0.0022434950806200504,0.0030072431545704603,0.0035173618234694004,0.0017414861358702183,0.0022667953744530678,0.0018709126161411405,0.0038334669079631567,0.001724409987218678,0.0008792593143880367,0.0030086010228842497,0.001863156328909099,0.0017222779570147395,0.001768658752553165,0.0030194376595318317,0.0029724310152232647,0.0012332844780758023,0.0036253067664802074,0.0019050529226660728,0.0013933477457612753,0.002648973371833563,0.0034212879836559296,0.0018647051183506846,0.0010651196353137493,0.0018084215698763728,0.0007864819490350783,0.0009646895923651755,0.0015217409236356616,0.0020699521992355585,0.002158830175176263,0.002969437977299094,0.0017973220674321055,0.0010441738413646817,0.0005822688690386713,0.006097566336393356,0.002356218872591853,0.0017725855577737093,0.0019238428212702274,0.005624898709356785,0.0017651295056566596,0.0005074479850009084,0.0010657744714990258
